	avr_Col	avr_Kb	avr_FC	avr_DEG	OG	KO.id	KO.description
PSPTO_5045	5.68099960321634	6.32869023963518	-0.64769063641884	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_5046	6.26930320040139	6.49638719076527	-0.227083990363879	nonDEG	OG0000831	K06997	yggS; PLP dependent protein
PSPTO_5047	7.37542315839986	7.00784606406823	0.36757709433163	nonDEG	OG0000498	K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
PSPTO_5048	6.61093561125202	7.07669310041625	-0.46575748916423	nonDEG	OG0001787	K02221	yggT; YggT family protein
PSPTO_5049	8.30195292168904	7.73154284102459	0.57041008066445	nonDEG	OG0000717	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
PSPTO_5050	9.57124022362192	9.55891181517063	0.0123284084512907	nonDEG	OG0001655		
PSPTO_5051	6.563452466151	7.42683626617156	-0.86338380002056	nonDEG	OG0000832	K02428	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
PSPTO_5052	7.34071732865057	6.91657273184324	0.42414459680733	nonDEG	OG0000718		
PSPTO_5053	4.86690224693705	6.54279770696291	-1.67589546002586	down	OG0003318		
PSPTO_5054	3.67750467200687	5.13329624455053	-1.45579157254366	down	OG0006067		
PSPTO_5055	4.16272502726656	4.51541675302918	-0.352691725762621	nonDEG	OG0005023		
PSPTO_5057	8.54788311854846	8.99038844197758	-0.442505323429119	nonDEG	OG0000644	K01687	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
PSPTO_5058	8.55274310817668	8.27087568929518	0.2818674188815	nonDEG	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
PSPTO_5060	7.98316689372693	4.36316352175401	3.62000337197292	up	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
PSPTO_5061	7.08790343845101	1.83864816860084	5.24925526985017	up	OG0002260	K21948	otnK; 3-dehydrotetronate 4-kinase [EC:2.7.1.217]
PSPTO_5062	4.85987660997439	0.465755777090506	4.39412083288388	up	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
PSPTO_5063	6.91042841848062	4.28205747952868	2.62837093895194	up	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
PSPTO_5064	6.36559379944804	3.6416696217358	2.72392417771224	up	OG0000400	K01816	hyi; hydroxypyruvate isomerase [EC:5.3.1.22]
PSPTO_5066	2.67146874869702	3.64088277675544	-0.96941402805842	nonDEG	OG0000577	K07497	putative transposase
PSPTO_5067	7.37319904532959	6.35166910916428	1.02152993616531	up	OG0002952		
PSPTO_5068	9.66603741741315	9.45693677496203	0.209100642451121	nonDEG	OG0001404	K01251	E3.3.1.1; adenosylhomocysteinase [EC:3.3.1.1]
PSPTO_5069	8.39123105198356	7.85171460941455	0.53951644256901	nonDEG	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
PSPTO_5070	10.26517268658	8.58299968282171	1.68217300375829	up	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_5071	8.21293664003324	10.5166143010359	-2.30367766100266	down	OG0000311		
PSPTO_5072	5.83646222580271	6.31887615272353	-0.48241392692082	nonDEG	OG0000333	K12262	cybB; cytochrome b561
PSPTO_5073	1.51416268931756	2.18490075753831	-0.67073806822075	nonDEG			
PSPTO_5074	6.52998336280204	7.46264170267568	-0.93265833987364	nonDEG	OG0003087	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
PSPTO_5075	7.45253879649484	7.437808481521	0.01473031497384	nonDEG	OG0001653	K00833	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
PSPTO_5076	5.77584936778849	5.42451649286696	0.35133287492153	nonDEG	OG0000828	K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
PSPTO_5077	4.50151167459434	4.45663430730775	0.0448773672865901	nonDEG	OG0001021	K11068	hlyIII; hemolysin III
PSPTO_5078	5.10910530274829	5.02900752586396	0.0800977768843296	nonDEG	OG0003786	K13928	mdcR; LysR family transcriptional regulator, malonate utilization transcriptional regulator
PSPTO_5079	1.0359145556425	0.0856592793620634	0.950255276280437	nonDEG	OG0003787		
PSPTO_5080	0.0269719119894219	0.218308519532563	-0.191336607543141	nonDEG	OG0003788		
PSPTO_5081	1.31672077265629	1.47526271096794	-0.15854193831165	nonDEG	OG0000424	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
PSPTO_5082	3.26894890027482	3.29971822327056	-0.0307693229957402	nonDEG	OG0002637	K13934	mdcG; phosphoribosyl-dephospho-CoA transferase [EC:2.7.7.66]
PSPTO_5083	4.12600011559691	3.59135807073488	0.53464204486203	nonDEG	OG0002953	K13933	mdcE; malonate decarboxylase gamma subunit [EC:4.1.1.87]
PSPTO_5084	4.0901812443297	2.31772770576608	1.77245353856362	nonDEG	OG0002638	K13932	mdcD; malonate decarboxylase beta subunit [EC:4.1.1.87]
PSPTO_5086	3.16680687534968	0.744897602191898	2.42190927315778	nonDEG	OG0002640	K13930	mdcB; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
PSPTO_5087	6.41517490202071	5.57236592975285	0.84280897226786	nonDEG	OG0002641	K13929	mdcA; malonate decarboxylase alpha subunit [EC:2.3.1.187]
PSPTO_5089	2.10853399207022	3.01920608230322	-0.910672090233	nonDEG	OG0000259		
PSPTO_5090	6.50492272042673	6.34557857452448	0.15934414590225	nonDEG	OG0000101	K03496	parA; chromosome partitioning protein
PSPTO_5091	6.36009590515347	7.02475306849308	-0.66465716333961	nonDEG	OG0002722		
PSPTO_5092	5.61059712389125	7.19382234152804	-1.58322521763679	down	OG0003465		
PSPTO_5093	3.47145506782328	4.20636059005106	-0.73490552222778	nonDEG	OG0002472	K02078	acpP; acyl carrier protein
PSPTO_5094	3.47988790262	2.25467773255671	1.22521017006329	nonDEG	OG0002225	K02078	acpP; acyl carrier protein
PSPTO_5095	5.99567860425388	5.03924942118595	0.95642918306793	nonDEG	OG0003464		
PSPTO_5096	6.75443228442194	7.21188802024479	-0.45745573582285	nonDEG	OG0002026	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
PSPTO_5097	4.58845141533663	5.16161837703786	-0.57316696170123	nonDEG	OG0000511	K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
PSPTO_5098	4.36328418121523	4.58322168137915	-0.219937500163921	nonDEG	OG0002224		
PSPTO_5099	5.64010350186688	5.14970695629858	0.4903965455683	nonDEG	OG0003463	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
PSPTO_5100	2.33939026082376	3.09953376954035	-0.76014350871659	nonDEG	OG0002223	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
PSPTO_5101	3.78012833268511	4.64063446970661	-0.8605061370215	nonDEG	OG0001693		
PSPTO_5102	5.92612441903135	6.12684348472601	-0.20071906569466	nonDEG	OG0002025		
PSPTO_5103	3.7240716832868	4.55571025599985	-0.83163857271305	nonDEG	OG0004392		
PSPTO_5104	5.0193577926157	4.52992562813923	0.48943216447647	nonDEG	OG0002222	K21401	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
PSPTO_5105	4.72776907500742	4.47398232339368	0.25378675161374	nonDEG	OG0000526		
PSPTO_5106	3.97092126205718	3.84547942645561	0.12544183560157	nonDEG	OG0003861		
PSPTO_5107	6.52127611343816	6.60406659128853	-0.0827904778503701	nonDEG	OG0002471	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
PSPTO_5108	6.2653947016234	6.36404781896294	-0.0986531173395404	nonDEG	OG0001836		
PSPTO_5109	4.79769357809272	4.7247153475661	0.07297823052662	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_5110	5.74718432168637	5.27970531934917	0.4674790023372	nonDEG	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
PSPTO_5111	2.85962267762111	3.52920462552547	-0.66958194790436	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_5112	2.66076263052287	2.91821329643043	-0.25745066590756	nonDEG	OG0001544	K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein
PSPTO_5113	6.74949522200718	6.30723524900612	0.44225997300106	nonDEG	OG0002982		
PSPTO_5114	3.40293542358225	4.91667188856732	-1.51373646498507	down	OG0007698		
PSPTO_5115	2.40884475608231	2.01981926766794	0.38902548841437	nonDEG	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
PSPTO_5116	2.29793586923606	2.97622189768364	-0.67828602844758	nonDEG	OG0000232	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
PSPTO_5117	4.58389201880255	4.45873876664484	0.12515325215771	nonDEG	OG0003081	K06015	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
PSPTO_5118	7.38546855367858	7.18489798026244	0.200570573416139	nonDEG	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
PSPTO_5119	3.79859255294866	5.08865233523092	-1.29005978228226	down	OG0005799		
PSPTO_5120	3.38245937361421	4.02925958167441	-0.6468002080602	nonDEG	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
PSPTO_5121	7.97241133091315	6.78690386157237	1.18550746934078	up	OG0001074	K00266	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
PSPTO_5123	10.831225822805	8.77970617794286	2.05151964486214	up	OG0000924	K00265	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
PSPTO_5125	7.92783267740775	6.93315022439592	0.99468245301183	nonDEG	OG0002721	K03112	damX; DamX protein
PSPTO_5126	6.99746946807717	6.73538283059813	0.262086637479039	nonDEG	OG0000923	K01735	aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
PSPTO_5127	5.35179674892551	5.38669842023412	-0.0349016713086101	nonDEG	OG0000750	K00891	E2.7.1.71; shikimate kinase [EC:2.7.1.71]
PSPTO_5128	6.23951429303152	7.21034308211435	-0.97082878908283	nonDEG	OG0000414	K02666	pilQ; type IV pilus assembly protein PilQ
PSPTO_5129	2.25784631575833	3.32974264751758	-1.07189633175925	nonDEG	OG0002470	K02665	pilP; type IV pilus assembly protein PilP
PSPTO_5130	4.81117851506179	5.24244476502204	-0.431266249960251	nonDEG	OG0002784	K02664	pilO; type IV pilus assembly protein PilO
PSPTO_5131	5.51431056073318	6.10471185947528	-0.5904012987421	nonDEG	OG0002469	K02663	pilN; type IV pilus assembly protein PilN
PSPTO_5132	5.42610961552268	6.10851093140104	-0.68240131587836	nonDEG	OG0002468	K02662	pilM; type IV pilus assembly protein PilM
PSPTO_5133	9.29744062733033	9.78706481082825	-0.48962418349792	nonDEG	OG0001073	K05366	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
PSPTO_5134	10.1377669242078	8.54407160098018	1.59369532322762	up	OG0000668	K00029	E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
PSPTO_5135	3.35258838287489	2.28905865441526	1.06352972845963	nonDEG	OG0001692	K01174	nuc; micrococcal nuclease [EC:3.1.31.1]
PSPTO_5136	9.33738890786255	9.6671652153054	-0.329776307442851	nonDEG	OG0000559	K02909	RP-L31; large subunit ribosomal protein L31
PSPTO_5137	7.60617915179743	7.60609271921003	8.64325874001537e-05	nonDEG	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
PSPTO_5138	8.79953913173629	8.66785554456553	0.131683587170761	nonDEG	OG0000749	K01887	RARS; arginyl-tRNA synthetase [EC:6.1.1.19]
PSPTO_5139	8.17429419271279	7.48578851456071	0.68850567815208	nonDEG	OG0002024	K03591	ftsN; cell division protein FtsN
PSPTO_5140	11.2363248147266	11.2596705092532	-0.0233456945265988	nonDEG	OG0001572	K01419	hslV; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
PSPTO_5141	9.31332133739669	7.86452005812708	1.44880127926961	up	OG0001691	K03667	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
PSPTO_5142	4.48304239941667	4.90477801851193	-0.42173561909526	nonDEG	OG0002720		
PSPTO_5144	2.36260275744749	3.67459763988401	-1.31199488243652	down	OG0002719		
PSPTO_5145	2.40547415843259	4.34675735534434	-1.94128319691175	down	OG0000748	K03821	phbC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
PSPTO_5147	7.42460790205048	6.92936927861128	0.495238623439199	nonDEG	OG0001690		
PSPTO_5148	4.78381851516613	4.82928786155389	-0.04546934638776	nonDEG	OG0001690		
PSPTO_5149	5.31002630590959	6.27810681782926	-0.96808051191967	nonDEG	OG0002718		
PSPTO_5150	7.9512597399807	6.65430832692205	1.29695141305865	up	OG0000747	K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
PSPTO_5151	5.02215431172745	5.2381275365157	-0.21597322478825	nonDEG	OG0002023	K03690	ubiJ; ubiquinone biosynthesis protein UbiJ
PSPTO_5152	7.78093185754437	8.12001522202226	-0.339083364477891	nonDEG	OG0000322	K03688	ubiB; ubiquinone biosynthesis protein
PSPTO_5153	7.5407762851378	8.24330868776706	-0.70253240262926	nonDEG	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
PSPTO_5154	5.7838939435114	6.16377498215816	-0.379881038646761	nonDEG	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
PSPTO_5155	7.16605225384665	8.67228836141295	-1.5062361075663	down	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
PSPTO_5156	5.66257213106422	5.56809821290371	0.0944739181605101	nonDEG	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
PSPTO_5157	7.55489461118453	7.98456332964679	-0.429668718462261	nonDEG	OG0000612	K03118	tatC; sec-independent protein translocase protein TatC
PSPTO_5158	4.35805849440686	4.81597839835964	-0.45791990395278	nonDEG	OG0003038		
PSPTO_5159	3.69409058211572	5.84943482034291	-2.15534423822719	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_5160	2.62797907708533	3.18686846106033	-0.558889383975	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_5161	9.34455239294372	8.94313975518536	0.40141263775836	nonDEG	OG0002467	K03669	mdoH; membrane glycosyltransferase [EC:2.4.1.-]
PSPTO_5162	10.9328341233727	9.50103637846736	1.43179774490534	up	OG0003037	K03670	mdoG; periplasmic glucans biosynthesis protein
PSPTO_5163	3.54861958966238	3.91202409772097	-0.36340450805859	nonDEG	OG0001314	K07560	dtd; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
PSPTO_5164	7.80811314160002	6.51133373825004	1.29677940334998	up	OG0001571	K01259	pip; proline iminopeptidase [EC:3.4.11.5]
PSPTO_5165	8.49330316522447	7.18239772319813	1.31090544202634	up	OG0001313	K00688	PYG; glycogen phosphorylase [EC:2.4.1.1]
PSPTO_5166	6.47035639312946	6.49757837550111	-0.0272219823716497	nonDEG	OG0002221		
PSPTO_5167	5.59524039183058	7.12779744760691	-1.53255705577633	down	OG0003461		
PSPTO_5168	8.58698394464947	8.98782175798861	-0.400837813339141	nonDEG	OG0001437	K03841	FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
PSPTO_5169	5.80150585543054	5.49811599355665	0.303389861873891	nonDEG	OG0003462		
PSPTO_5170	7.05341127386219	6.8783678036683	0.175043470193891	nonDEG	OG0001070	K03098	APOD; apolipoprotein D and lipocalin family protein
PSPTO_5171	5.01702512684018	5.48229693184835	-0.46527180500817	nonDEG	OG0001835	K05603	hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
PSPTO_5172	5.10000434830218	7.05260359418903	-1.95259924588685	down	OG0000057	K03710	GntR family transcriptional regulator
PSPTO_5173	4.4982896653868	6.55748359741182	-2.05919393202502	down	OG0001570	K09975	uncharacterized protein
PSPTO_5174	3.67841368160416	4.52801636402291	-0.849602682418749	nonDEG	OG0001293	K03313	nhaA; Na+:H+ antiporter, NhaA family
PSPTO_5175	7.45253183176571	8.44661438870647	-0.99408255694076	nonDEG	OG0003857		
PSPTO_5176	5.18624159768244	6.12838712221828	-0.94214552453584	nonDEG	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
PSPTO_5177	4.1508380516505	6.18924714271957	-2.03840909106907	down	OG0000824		
PSPTO_5178	7.23680392190091	7.64411902292406	-0.407315101023149	nonDEG	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
PSPTO_5179	6.2465358546783	6.40155627316046	-0.15502041848216	nonDEG	OG0000706	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
PSPTO_5180	7.00586548005482	6.37455929927429	0.63130618078053	nonDEG	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5181	5.2103706848003	3.52542532733078	1.68494535746952	up	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_5182	5.87904700285954	5.9699782233985	-0.0909312205389599	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5183	1.99696560896327	2.26070921698403	-0.26374360802076	nonDEG	OG0003892		
PSPTO_5184	6.24147420832373	2.2955942025038	3.94588000581993	up	OG0000155		
PSPTO_5185	4.46855008154564	1.64773925760539	2.82081082394025	nonDEG	OG0000155		
PSPTO_5186	4.73574453834904	2.3057872957622	2.42995724258684	up	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_5187	4.62772739437809	1.28497126841865	3.34275612595944	nonDEG	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5188	3.19480752050542	1.95519891100534	1.23960860950008	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5189	2.52966242095771	1.23052048787529	1.29914193308242	nonDEG	OG0000275	K02072	metI; D-methionine transport system permease protein
PSPTO_5190	4.8281267479746	4.54441954273021	0.28370720524439	nonDEG	OG0000519		
PSPTO_5191	7.55684718536692	7.90857123691366	-0.351724051546739	nonDEG	OG0000459	K18303	mexK; multidrug efflux pump
PSPTO_5192	6.85602231492501	7.82891595791413	-0.97289364298912	nonDEG	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
PSPTO_5193	6.80447665513237	7.7799795561286	-0.97550290099623	nonDEG	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
PSPTO_5194	5.55149686439106	5.66092923161095	-0.10943236721989	nonDEG	OG0000481		
PSPTO_5195	5.72392748601985	3.7176629533371	2.00626453268275	up	OG0001858	K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
PSPTO_5196	2.69404646565545	1.84528917663665	0.8487572890188	nonDEG	OG0002265	K02050	ABC.SN.P; NitT/TauT family transport system permease protein
PSPTO_5197	2.7367162861118	0.959191193123012	1.77752509298879	nonDEG	OG0002064	K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
PSPTO_5198	6.60642798596508	4.40276929990396	2.20365868606112	up	OG0000328	K03119	tauD; taurine dioxygenase [EC:1.14.11.17]
PSPTO_5200	4.21998186104128	3.62914885783208	0.5908330032092	nonDEG	OG0003172	K09474	phoN; acid phosphatase (class A) [EC:3.1.3.2]
PSPTO_5201	5.92233017325963	6.8816659030338	-0.959335729774169	nonDEG			
PSPTO_5202	6.42898544108639	6.40221484184125	0.0267705992451397	nonDEG	OG0005231		
PSPTO_5203	5.63154662835142	6.23493606158808	-0.60338943323666	nonDEG	OG0003215		
PSPTO_5204	4.13122039291367	5.5274691021326	-1.39624870921893	down	OG0004784		
PSPTO_5205	0.894082719789004	1.51911961812279	-0.625036898333786	nonDEG			
PSPTO_5206	1.57072026014397	2.37577984088405	-0.80505958074008	nonDEG	OG0004784		
PSPTO_5215	0.678151950465954	2.56087947949515	-1.8827275290292	down	OG0000138		
PSPTO_5216	8.94684465528382	9.47260654642658	-0.525761891142759	nonDEG	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5217	3.94752102305066	2.86509527150986	1.0824257515408	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_5218	6.34126490107621	3.29240116926684	3.04886373180937	up	OG0001228	K07002	uncharacterized protein
PSPTO_5219	1.09918141035136	3.4200711840763	-2.32088977372494	nonDEG	OG0000090	K08191	exuT; MFS transporter, ACS family, hexuronate transporter
PSPTO_5220	4.67425420303215	5.60722750961526	-0.932973306583111	nonDEG	OG0000266		
PSPTO_5221	6.59861991991963	6.77668359831098	-0.17806367839135	nonDEG	OG0000426	K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
PSPTO_5222	7.35016835441972	6.26014576312575	1.09002259129397	up	OG0000426	K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
PSPTO_5223	7.43721724596026	6.38115489478119	1.05606235117907	up	OG0000371	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
PSPTO_5224	7.72137391099215	7.7888990735688	-0.0675251625766498	nonDEG	OG0002170	K09895	uncharacterized protein
PSPTO_5225	7.31370275785971	8.2053109467266	-0.89160818886689	nonDEG	OG0002401	K09892	zapB; cell division protein ZapB
PSPTO_5226	7.08263244597393	6.69774606043646	0.38488638553747	nonDEG	OG0001660	K09888	zapA; cell division protein ZapA
PSPTO_5227	5.08480565493671	5.2480583789579	-0.16325272402119	nonDEG	OG0000838	K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
