	MM_Col	MM_Kb	MM_FC	MM_DEG	OG	KO.id	KO.description
PSPTO_4553	6.73910664903055	6.42719523801135	0.311911411019199	nonDEG	OG0002201	K15012	regA; two-component system, response regulator RegA
PSPTO_4554	5.90721607351014	5.72264142086844	0.1845746526417	nonDEG	OG0002200	K15011	regB; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]
PSPTO_4555	7.62280585273669	7.78046643848314	-0.15766058574645	nonDEG	OG0002692		
PSPTO_4556	4.12419393364775	4.53951670686475	-0.415322773217	nonDEG	OG0005253		
PSPTO_4557	7.27513964543897	6.89390333133906	0.38123631409991	nonDEG	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
PSPTO_4558	8.9085308874026	10.6312602969835	-1.7227294095809	down	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
PSPTO_4559	6.68075080881282	8.51292809903838	-1.83217729022556	down	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
PSPTO_4560	8.22734677282422	9.99609824683809	-1.76875147401387	down	OG0000040		
PSPTO_4561	7.29601994913554	7.95478146012801	-0.65876151099247	nonDEG	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
PSPTO_4562	6.66692093138149	7.66764486886325	-1.00072393748176	down	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
PSPTO_4563	5.11721730163607	6.29752946093583	-1.18031215929976	down	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
PSPTO_4564	7.36576826141021	8.34829530929614	-0.982527047885929	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
PSPTO_4566	3.01070653297608	4.11647695867834	-1.10577042570226	nonDEG	OG0000174		
PSPTO_4567	4.04762187268779	4.25040903812948	-0.20278716544169	nonDEG	OG0000138		
PSPTO_4569	4.4686237329858	5.11108106425572	-0.64245733126992	nonDEG	OG0000659	K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
PSPTO_4570	3.7483013267463	4.04527364032913	-0.29697231358283	nonDEG	OG0006396		
PSPTO_4571	2.7897041892544	2.64623758107062	0.14346660818378	nonDEG	OG0006397		
PSPTO_4572	5.9554660248778	6.17641517059243	-0.220949145714631	nonDEG	OG0003003	K01581	E4.1.1.17; ornithine decarboxylase [EC:4.1.1.17]
PSPTO_4573	6.20136433196668	6.56122579765127	-0.35986146568459	nonDEG			
PSPTO_4574	6.60907080496401	6.28192075725631	0.327150047707701	nonDEG			
PSPTO_4575	6.85883456848919	7.0279179175584	-0.169083349069211	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_4576	3.01559099568856	3.22844005769879	-0.21284906201023	nonDEG	OG0000153	K05846	opuBD; osmoprotectant transport system permease protein
PSPTO_4577	4.66182091424932	4.77316643352446	-0.111345519275139	nonDEG	OG0000153	K05846	opuBD; osmoprotectant transport system permease protein
PSPTO_4578	3.15115980669512	3.60844447488837	-0.45728466819325	nonDEG	OG0000153	K05846	opuBD; osmoprotectant transport system permease protein
PSPTO_4579	7.45604166521887	7.84775981565654	-0.391718150437669	nonDEG	OG0001052	K02837	prfC; peptide chain release factor 3
PSPTO_4580	2.51839270830625	2.69483872197346	-0.17644601366721	nonDEG	OG0004363		
PSPTO_4581	5.81193016968699	6.96900112603543	-1.15707095634844	down	OG0000126	K03772	fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
PSPTO_4582	5.43174651864568	4.71077870892091	0.72096780972477	nonDEG	OG0002981		
PSPTO_4583	3.7808570215358	4.80681331849182	-1.02595629695602	down	OG0002249		
PSPTO_4584	5.11831410371504	3.61036168791743	1.50795241579761	up	OG0003494		
PSPTO_4585	7.24035816360498	7.09953395691067	0.14082420669431	nonDEG	OG0002738	K04770	lonH; Lon-like ATP-dependent protease [EC:3.4.21.-]
PSPTO_4586	12.239125747993	11.3773477278631	0.861778020129901	nonDEG	OG0003052		
PSPTO_4587	6.31291108029125	7.67181239336058	-1.35890131306933	down	OG0003053		
PSPTO_4588	6.8261966361136	3.25114326649876	3.57505336961484	up			
PSPTO_4589	7.97953048693126	4.50763246293937	3.47189802399189	up			
PSPTO_4590	2.98669025604118	3.49264820935343	-0.50595795331225	nonDEG			
PSPTO_4592	6.58448736915498	6.41222298154921	0.17226438760577	nonDEG			
PSPTO_4593	5.9175142901421	5.39162589890446	0.525888391237641	nonDEG			
PSPTO_4594	4.52655956931907	4.50994005590254	0.0166195134165301	nonDEG			
PSPTO_4595	4.20420262315458	4.79583196146408	-0.5916293383095	nonDEG			
PSPTO_4597	6.77217622287537	2.67766965209535	4.09450657078002	up			
PSPTO_4599	10.1458847915341	7.00446401112052	3.14142078041358	up			
PSPTO_4600	4.64523909126662	4.21931542710758	0.42592366415904	nonDEG	OG0003871		
PSPTO_4601	3.46663593631212	3.67480198768527	-0.20816605137315	nonDEG	OG0003055		
PSPTO_4602	7.6053524402042	7.93489584973972	-0.32954340953552	nonDEG	OG0000193	K15738	uup; ABC transport system ATP-binding/permease protein
PSPTO_4603	6.13603657676154	5.66293981234823	0.47309676441331	nonDEG	OG0007751		
PSPTO_4604	5.62186954878997	4.90895215071475	0.71291739807522	nonDEG			
PSPTO_4605	5.78755180673316	5.49097573104611	0.29657607568705	nonDEG	OG0007750		
PSPTO_4606	5.24789914122535	4.98819804271111	0.25970109851424	nonDEG			
PSPTO_4607	7.74981343646652	7.54798704828305	0.201826388183471	nonDEG			
PSPTO_4608	5.733077491121	5.30465626103946	0.42842123008154	nonDEG			
PSPTO_4609	4.21871502470888	4.48493699700823	-0.26622197229935	nonDEG			
PSPTO_4610	7.77605550651325	7.90100575896322	-0.124950252449969	nonDEG	OG0002655		
PSPTO_4611	8.86802329576855	7.5242704923382	1.34375280343035	up	OG0000798		
PSPTO_4612	6.36274713165214	6.43924342647942	-0.0764962948272805	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_4613	6.27334791240615	5.3979058064097	0.87544210599645	nonDEG	OG0002435		
PSPTO_4614	3.69118319671894	3.56203883517044	0.1291443615485	nonDEG	OG0004011		
PSPTO_4615	3.90125622230571	4.21316779630684	-0.31191157400113	nonDEG	OG0000761	K01507	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
PSPTO_4616	3.11312432622625	2.93267695846718	0.18044736775907	nonDEG	OG0000591	K01689	ENO; enolase [EC:4.2.1.11]
PSPTO_4618	1.06561702038104	-0.230016099587236	1.29563311996828	nonDEG	OG0007732		
PSPTO_4619	4.1520265009327	4.41542213818901	-0.26339563725631	nonDEG	OG0000779	K03281	TC.CIC; chloride channel protein, CIC family
PSPTO_4620	1.13850252831165	0.666748754918446	0.471753773393204	nonDEG			
PSPTO_4621	4.13803846232021	3.57607547373603	0.561962988584181	nonDEG	OG0003458		
PSPTO_4622	3.96638659396193	3.64708434608217	0.31930224787976	nonDEG	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
PSPTO_4623	2.79370700533206	3.20794098317585	-0.41423397784379	nonDEG	OG0003845		
PSPTO_4624	5.98845664125416	5.32426034128099	0.66419629997317	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_4627	6.55661549522053	6.45581655258669	0.10079894263384	nonDEG			
PSPTO_4628	4.49053212521182	4.12168935498494	0.36884277022688	nonDEG			
PSPTO_4629	2.30602173083345	2.19855531585019	0.10746641498326	nonDEG			
PSPTO_4630	4.69618121176125	4.71480608770217	-0.0186248759409207	nonDEG	OG0001657		
PSPTO_4631	8.17858362592284	8.5585943129023	-0.38001068697946	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_4632	8.39198480841485	8.94286849270042	-0.550883684285569	nonDEG	OG0000237	K00600	glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
PSPTO_4633	7.0251962087266	6.84490885756715	0.18028735115945	nonDEG	OG0000259		
PSPTO_4634	5.36330729774564	6.02896445749611	-0.665657159750469	nonDEG	OG0000259		
PSPTO_4635	4.29651253366896	4.38246371916482	-0.0859511854958601	nonDEG	OG0000436		
PSPTO_4636	4.55211619001912	4.76173586818665	-0.20961967816753	nonDEG	OG0000161	K02234	cobW; cobalamin biosynthesis protein CobW
PSPTO_4637	6.73059189653382	7.46402552925735	-0.73343363272353	nonDEG	OG0001578		
PSPTO_4638	9.58157568746614	9.1108699614667	0.470705725999441	nonDEG	OG0001212	K06200	cstA; carbon starvation protein
PSPTO_4639	5.63489324723411	4.53636027208708	1.09853297514703	up	OG0003495		
PSPTO_4640	6.92371490440354	8.34074240842073	-1.41702750401719	down	OG0000947	K04485	radA; DNA repair protein RadA/Sms
PSPTO_4641	8.11030138997416	7.71753583810749	0.39276555186667	nonDEG	OG0000676	K03282	mscL; large conductance mechanosensitive channel
PSPTO_4642	6.27582251987239	6.73981681891552	-0.463994299043129	nonDEG	OG0000917	K00528	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
PSPTO_4643	3.38641020572115	4.66760982910911	-1.28119962338796	down	OG0000179	K07481	transposase
PSPTO_4644	5.69502780714181	5.08434643041665	0.61068137672516	nonDEG	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_4645	6.43659691696691	6.9968310052872	-0.56023408832029	nonDEG	OG0002485	K11391	rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]
PSPTO_4646	5.67791568614469	3.93600564739133	1.74191003875336	up	OG0003056		
PSPTO_4647	5.45931232123167	4.11681550212394	1.34249681910773	up	OG0000404	K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
PSPTO_4648	5.02612843037556	3.92716832720845	1.09896010316711	nonDEG	OG0000326	K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
PSPTO_4650	6.37408557921471	6.04858629573784	0.32549928347687	nonDEG	OG0000614	K11177	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]
PSPTO_4651	2.50451403887189	2.98465981019851	-0.48014577132662	nonDEG	OG0000562	K11178	yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
PSPTO_4652	3.02455547334935	1.54589382442335	1.478661648926	nonDEG	OG0000247	K13483	yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit
PSPTO_4653	5.15906451939042	6.78629473565175	-1.62723021626133	down	OG0000448	K06901	pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease
PSPTO_4654	4.16177787574389	5.5113092400538	-1.34953136430991	down	OG0002739	K00557	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
PSPTO_4656	4.05353635880919	4.90349031338685	-0.849953954577661	nonDEG	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
PSPTO_4657	8.01986112296999	7.56682303023854	0.45303809273145	nonDEG	OG0001082	K07054	uncharacterized protein
PSPTO_4658	8.06098000950321	7.83526154305297	0.22571846645024	nonDEG	OG0003496		
PSPTO_4659	3.57359959180462	4.72932812139423	-1.15572852958961	down	OG0003057		
PSPTO_4660	4.72535021440968	4.88049108205273	-0.15514086764305	nonDEG	OG0001704	K10805	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
PSPTO_4661	2.67715665565575	1.28360594652704	1.39355070912871	nonDEG	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
PSPTO_4662	6.15289866161574	5.99645121545431	0.15644744616143	nonDEG	OG0001213	K04768	acuC; acetoin utilization protein AcuC
PSPTO_4663	3.74117000361717	4.19553008203356	-0.45436007841639	nonDEG	OG0002041		
PSPTO_4664	6.58146773676355	6.9457812049972	-0.36431346823365	nonDEG	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_4665	5.63800947555154	6.14736620843486	-0.509356732883321	nonDEG	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
PSPTO_4666	6.10771839314847	6.9962008776346	-0.888482484486129	nonDEG	OG0002740		
PSPTO_4667	8.42013557985399	8.6606703052654	-0.240534725411409	nonDEG	OG0002741	K09945	uncharacterized protein
PSPTO_4668	6.34702588516688	7.0919823656	-0.74495648043312	nonDEG	OG0003058		
PSPTO_4669	6.51945576579171	6.28771177135586	0.23174399443585	nonDEG	OG0003872		
PSPTO_4670	4.477582046893	3.95522823588798	0.52235381100502	nonDEG	OG0006768		
PSPTO_4671	4.1713230212271	4.15178132345734	0.0195416977697604	nonDEG	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
PSPTO_4673	7.58374445964845	4.79234529909683	2.79139916055162	up			
PSPTO_4675	4.66784195842215	5.31996916228151	-0.652127203859361	nonDEG	OG0000766	K12410	npdA; NAD-dependent deacetylase [EC:3.5.1.-]
PSPTO_4677	4.55147013427875	4.10819555158802	0.44327458269073	nonDEG			
PSPTO_4680	6.61587736946157	6.09269806055475	0.52317930890682	nonDEG	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
PSPTO_4681	2.51487405967995	1.13162892325999	1.38324513641996	nonDEG	OG0002225	K02078	acpP; acyl carrier protein
PSPTO_4682	2.52185881115088	2.70387655424891	-0.18201774309803	nonDEG			
PSPTO_4683	4.02191346547927	4.14929845242656	-0.12738498694729	nonDEG			
PSPTO_4684	3.69644210283541	3.94401993403466	-0.24757783119925	nonDEG			
PSPTO_4685	4.77005544954346	3.70308518199522	1.06697026754824	nonDEG	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
PSPTO_4686	8.2567626108079	8.07007393187267	0.18668867893523	nonDEG	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
PSPTO_4687	8.40200326946416	8.55436190705932	-0.15235863759516	nonDEG	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
PSPTO_4688	5.32707939372117	5.45108814514435	-0.12400875142318	nonDEG			
PSPTO_4689	4.36305611919738	3.83886105347239	0.52419506572499	nonDEG	OG0001462	K13955	yogA; zinc-binding alcohol dehydrogenase/oxidoreductase
PSPTO_4690	4.00901415662899	4.25671453023119	-0.2477003736022	nonDEG	OG0002124		
PSPTO_4691	6.62180392096349	5.54778953386113	1.07401438710236	up			
PSPTO_4693	2.32749321842321	2.78195985474224	-0.45446663631903	nonDEG	OG0000138		
PSPTO_4695	3.14419353044008	3.51346257741195	-0.36926904697187	nonDEG	OG0003289	K07483	transposase
PSPTO_4696	7.22830361508296	7.53112433471476	-0.3028207196318	nonDEG	OG0000577	K07497	putative transposase
PSPTO_4697	2.58819892745036	2.87290480185052	-0.28470587440016	nonDEG	OG0000577	K07497	putative transposase
PSPTO_4699	7.79615124876637	7.70344447688671	0.0927067718796604	nonDEG	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
PSPTO_4703	8.8100031430216	6.93933947459894	1.87066366842266	up			
PSPTO_4704	5.33574221130846	3.92906903573861	1.40667317556985	up	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_4705	6.58189717502235	5.9446422796678	0.63725489535455	nonDEG	OG0000159	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_4706	3.66880121545443	4.12009825518881	-0.45129703973438	nonDEG			
PSPTO_4707	4.36460456623061	4.07415580352105	0.29044876270956	nonDEG			
PSPTO_4708	4.50784960939113	4.48987587240557	0.0179737369855602	nonDEG			
PSPTO_4709	7.56039523679389	6.93072275567569	0.6296724811182	nonDEG	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
PSPTO_4710	6.33706599796784	6.20215351326136	0.13491248470648	nonDEG	OG0002895	K15650	cmaB; non-haem Fe2+, alpha-ketoglutarate-dependent halogenase
PSPTO_4711	1.77277836289622	1.4030417020596	0.36973666083662	nonDEG	OG0002775	K05606	MCEE; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
PSPTO_4712	3.88451872917093	3.78827010023303	0.0962486289379001	nonDEG	OG0002124		
PSPTO_4713	4.45800687293937	3.26760214546612	1.19040472747325	up	OG0002112	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
PSPTO_4714	7.20768071042025	6.89758869794218	0.310092012478069	nonDEG	OG0003801		
PSPTO_4716	2.42888251945557	2.17197447702006	0.25690804243551	nonDEG			
PSPTO_4717	0.38722436236144	1.57826405865579	-1.19103969629435	nonDEG	OG0007722		
PSPTO_4718	8.17629549496271	5.54495758143551	2.6313379135272	up			
PSPTO_4720	8.05986399001763	5.96628784698772	2.09357614302991	up			
PSPTO_4721	6.84303335941044	1.40710804703791	5.43592531237253	up			
PSPTO_4722	7.82265183439614	6.19142749612041	1.63122433827573	up			
PSPTO_4723	6.58425233648696	5.76068459464694	0.82356774184002	nonDEG			
PSPTO_4724	5.11313894899323	2.52863316243286	2.58450578656037	up			
PSPTO_4727	7.6157156845157	3.60163478607435	4.01408089844135	up			
PSPTO_4733	8.4865568977642	7.87566752208473	0.610889375679469	nonDEG			
PSPTO_4734	5.84911761754997	6.19643734863049	-0.34731973108052	nonDEG			
PSPTO_4735	9.17520660970882	9.58657411390864	-0.41136750419982	nonDEG	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
PSPTO_4741	2.04697365457921	3.54602526664842	-1.49905161206921	nonDEG			
PSPTO_4742	4.32101374645336	6.10635466964484	-1.78534092319148	down	OG0003847		
PSPTO_4743	4.67576855758973	6.89751526219304	-2.22174670460331	down	OG0005939		
PSPTO_4744	4.92502248705085	6.68148175373264	-1.75645926668179	down			
PSPTO_4745	4.29314439346463	5.05791184762355	-0.76476745415892	nonDEG	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
PSPTO_4746	7.59596902850269	8.69153268031127	-1.09556365180858	down			
PSPTO_4747	4.68653776544364	5.60565765323059	-0.91911988778695	nonDEG			
PSPTO_4748	6.79947059622002	6.83120012032536	-0.0317295241053399	nonDEG			
PSPTO_4750	4.4397369472816	4.16110617554514	0.278630771736459	nonDEG	OG0005863		
PSPTO_4751	8.85914392474331	8.37304880733683	0.486095117406482	nonDEG	OG0005864		
PSPTO_4752	8.68316665603865	7.95710116519399	0.726065490844659	nonDEG	OG0005865		
PSPTO_4753	5.96156288519471	6.18407941086116	-0.22251652566645	nonDEG	OG0005866		
PSPTO_4754	4.82184036460634	4.07255784027585	0.749282524330489	nonDEG	OG0006850		
PSPTO_4755	4.87507336219926	6.24376283218848	-1.36868946998922	down	OG0001960		
PSPTO_4760	7.05127334634589	7.06744013237959	-0.0161667860337005	nonDEG	OG0001657		
PSPTO_4761	8.46917600162111	8.79285718802837	-0.32368118640726	nonDEG			
PSPTO_4762	5.0494850899882	3.37678457628955	1.67270051369865	up	OG0004207		
PSPTO_4763	4.86886787436778	4.49084294205087	0.37802493231691	nonDEG			
PSPTO_4764	4.7369281079917	4.32602009456761	0.410908013424089	nonDEG	OG0000138		
PSPTO_4766	6.1839801016686	6.57069739920875	-0.38671729754015	nonDEG			
PSPTO_4769	4.27040144382965	4.40546073552041	-0.13505929169076	nonDEG	OG0000402		
PSPTO_4770	7.92301693894616	8.12661734172839	-0.203600402782229	nonDEG			
PSPTO_4771	4.90138616092638	4.834930373175	0.0664557877513801	nonDEG			
PSPTO_4772	5.83631484681044	5.50346698597687	0.33284786083357	nonDEG	OG0006522		
PSPTO_4773	3.04837218496956	3.28138261296885	-0.23301042799929	nonDEG	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
PSPTO_4774	4.36153779152099	4.03182151842455	0.32971627309644	nonDEG	OG0002817		
PSPTO_4775	4.81421790960674	4.98430799065561	-0.17009008104887	nonDEG	OG0000079	K05825	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
PSPTO_4776	8.94170615025571	4.89662202077403	4.04508412948168	up			
PSPTO_4777	3.44517470853332	3.89436289462674	-0.44918818609342	nonDEG	OG0001300	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
PSPTO_4778	6.09340250014767	6.6359874471704	-0.54258494702273	nonDEG	OG0003298	K09022	ridA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
PSPTO_4779	4.21879504267986	5.28463220729783	-1.06583716461797	down	OG0002897	K06967	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
PSPTO_4780	4.70526896705314	5.04279234232536	-0.33752337527222	nonDEG	OG0006409		
PSPTO_4781	6.24921838715148	6.51680525919492	-0.267586872043441	nonDEG	OG0003749		
PSPTO_4782	7.68176829018314	6.97486665824678	0.706901631936359	nonDEG	OG0004113	K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]
PSPTO_4784	6.48743571600904	9.26061346962221	-2.77317775361317	down	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_4786	4.57514626900927	7.61961303794872	-3.04446676893945	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_4787	3.33119322424038	5.82133401479056	-2.49014079055018	down	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_4788	7.03456979390378	7.50557346704571	-0.471003673141929	nonDEG	OG0003664	K07559	kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]
PSPTO_4789	7.69240109532115	7.65927494579083	0.0331261495303208	nonDEG	OG0003497		
PSPTO_4790	5.21130822584404	5.8051072209399	-0.59379899509586	nonDEG	OG0000175	K16264	czcD; cobalt-zinc-cadmium efflux system protein
