	flg_Col	flg_Kb	flg_FC	flg_DEG	OG	KO.id	KO.description
PSPTO_5184	9.99452853026635	3.17221881559027	6.82230971467608	up	OG0000155		
PSPTO_5185	8.10399561404192	1.77644646545316	6.32754914858876	up	OG0000155		
PSPTO_5186	7.89478863149996	1.42380621001585	6.47098242148411	up	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_5187	8.27629888984936	3.27126045270975	5.00503843713961	up	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5188	6.43962736133312	2.28423435253762	4.1553930087955	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5189	4.69335542586033	2.16132619841201	2.53202922744832	up	OG0000275	K02072	metI; D-methionine transport system permease protein
PSPTO_5190	3.93664675941499	4.3220051861828	-0.38535842676781	nonDEG	OG0000519		
PSPTO_5191	6.88584714386123	7.91950369281241	-1.03365654895118	down	OG0000459	K18303	mexK; multidrug efflux pump
PSPTO_5192	5.96272725107727	7.55981249623484	-1.59708524515757	down	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
PSPTO_5193	4.0837281331217	7.62756782088247	-3.54383968776077	down	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
PSPTO_5194	5.78244285866283	5.7211908180536	0.0612520406092303	nonDEG	OG0000481		
PSPTO_5195	7.93122159552935	4.46275451647914	3.46846707905021	up	OG0001858	K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
PSPTO_5196	5.05515657321852	2.11651107982039	2.93864549339813	up	OG0002265	K02050	ABC.SN.P; NitT/TauT family transport system permease protein
PSPTO_5197	6.43503280141336	2.59156343814872	3.84346936326464	up	OG0002064	K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
PSPTO_5198	9.83467618701571	4.41148210144506	5.42319408557065	up	OG0000328	K03119	tauD; taurine dioxygenase [EC:1.14.11.17]
PSPTO_5200	2.18243543211242	1.93073083272844	0.25170459938398	nonDEG	OG0003172	K09474	phoN; acid phosphatase (class A) [EC:3.1.3.2]
PSPTO_5201	5.55995191076922	6.65705756649918	-1.09710565572996	down			
PSPTO_5202	7.05456863491336	6.69407316347088	0.36049547144248	nonDEG	OG0005231		
PSPTO_5203	6.47292929727744	6.67062791773018	-0.197698620452741	nonDEG	OG0003215		
PSPTO_5204	4.25861774846571	5.86306650323407	-1.60444875476836	down	OG0004784		
PSPTO_5205	2.13872351858615	1.44134294494333	0.69738057364282	nonDEG			
PSPTO_5206	1.70240089544543	0.522083211489244	1.18031768395619	nonDEG	OG0004784		
PSPTO_5215	1.03255017769913	2.76447989891406	-1.73192972121493	nonDEG	OG0000138		
PSPTO_5216	12.0154357172089	9.84702493061245	2.16841078659645	up	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5217	7.7391491487287	2.57313288559991	5.16601626312879	up	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_5218	9.57952355226238	3.6652754761869	5.91424807607548	up	OG0001228	K07002	uncharacterized protein
PSPTO_5219	3.97903834751032	2.48898284050382	1.4900555070065	nonDEG	OG0000090	K08191	exuT; MFS transporter, ACS family, hexuronate transporter
PSPTO_5220	6.83514900466369	5.27784175044828	1.55730725421541	up	OG0000266		
PSPTO_5221	5.47753103563228	6.51715937172223	-1.03962833608995	down	OG0000426	K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
PSPTO_5222	7.26967334157125	6.22597854782001	1.04369479375124	up	OG0000426	K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
PSPTO_5223	7.05438037220909	6.4309624624103	0.62341790979879	nonDEG	OG0000371	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
PSPTO_5224	6.83632970019379	7.6780698307597	-0.84174013056591	nonDEG	OG0002170	K09895	uncharacterized protein
PSPTO_5225	7.29857844139066	8.14140887658085	-0.842830435190191	nonDEG	OG0002401	K09892	zapB; cell division protein ZapB
PSPTO_5226	7.45277458407456	6.75941287616061	0.69336170791395	nonDEG	OG0001660	K09888	zapA; cell division protein ZapA
PSPTO_5227	3.49726337156594	5.2380052085345	-1.74074183696856	down	OG0000838	K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
PSPTO_5228	7.60097263855593	9.60948606797592	-2.00851342941999	down	OG0004868		
PSPTO_5229	4.8255036825114	5.34489997556806	-0.51939629305666	nonDEG	OG0001972		
PSPTO_5230	8.06365286932509	8.47032120791895	-0.40666833859386	nonDEG	OG0003326	K02415	fliL; flagellar FliL protein
PSPTO_5231	6.05298504914957	4.15075303728005	1.90223201186952	up	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
PSPTO_5232	3.25402087966863	4.31534636277745	-1.06132548310882	nonDEG	OG0004781		
PSPTO_5234	3.61649539560831	5.08419223610163	-1.46769684049332	nonDEG			
PSPTO_5238	3.99816334233741	7.29812167570758	-3.29995833337017	down	OG0002954	K02445	glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter
PSPTO_5239	5.44236058182615	6.35177186652907	-0.90941128470292	nonDEG	OG0002648	K07232	CHAC; glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]
PSPTO_5240	6.31732414672371	6.52812223188341	-0.2107980851597	nonDEG	OG0001973	K00523	ascD; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]
PSPTO_5241	7.9471180962602	8.04402149839269	-0.0969034021324893	nonDEG	OG0001531	K03182	ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
PSPTO_5242	10.6231386275646	9.96759031014571	0.655548317418891	nonDEG	OG0000839	K03628	rho; transcription termination factor Rho
PSPTO_5243	8.43418789206744	10.1137028759782	-1.67951498391076	down	OG0000092	K03671	trxA; thioredoxin 1
PSPTO_5244	2.75104240669893	4.29924825197564	-1.54820584527671	nonDEG	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
PSPTO_5245	7.57103015872622	2.53584662837775	5.03518353034847	up	OG0000540	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5246	3.77487629136738	1.06271635996153	2.71215993140585	up	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_5247	4.49701458139405	2.47166668943511	2.02534789195894	nonDEG	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_5248	6.60682600341628	2.56182294489147	4.04500305852481	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5249	7.97962373269333	7.27288350271358	0.70674022997975	nonDEG	OG0000549	K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
PSPTO_5250	8.15575436501879	7.69125873560091	0.46449562941788	nonDEG	OG0000721	K00937	ppk; polyphosphate kinase [EC:2.7.4.1]
PSPTO_5251	7.17285332654457	6.8737053797884	0.29914794675617	nonDEG	OG0000645	K01698	hemB; porphobilinogen synthase [EC:4.2.1.24]
PSPTO_5252	5.77745903269298	7.61769948958953	-1.84024045689655	down	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
PSPTO_5253	8.93309014155093	8.63166292333783	0.301427218213099	nonDEG	OG0002955		
PSPTO_5254	6.23820195431921	5.15767373768661	1.0805282166326	up	OG0001416		
PSPTO_5255	11.4538347225707	7.55934856627976	3.89448615629094	up	OG0000279	K01673	cynT; carbonic anhydrase [EC:4.2.1.1]
PSPTO_5256	6.69781194730863	3.93271548496228	2.76509646234635	up	OG0001537	K03321	TC.SULP; sulfate permease, SulP family
PSPTO_5257	6.08537990654251	6.25139768978557	-0.16601778324306	nonDEG	OG0003344		
PSPTO_5258	4.25025096922098	4.44172666789386	-0.19147569867288	nonDEG	OG0002177	K02258	COX11; cytochrome c oxidase assembly protein subunit 11
PSPTO_5259	5.7734671287722	6.76307005097073	-0.98960292219853	nonDEG	OG0000223	K07152	SCO1_2; protein SCO1/2
PSPTO_5260	7.47110216800325	7.30053832351984	0.17056384448341	nonDEG	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5261	4.5888957008967	2.94229318647064	1.64660251442606	nonDEG	OG0000275	K02072	metI; D-methionine transport system permease protein
PSPTO_5262	7.24503662616608	6.95470385893259	0.290332767233489	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5263	8.17294653326639	6.17557501291945	1.99737152034694	up	OG0000233	K03781	katE; catalase [EC:1.11.1.6]
PSPTO_5264	6.45804089077687	7.84745160585468	-1.38941071507781	down	OG0003345		
PSPTO_5265	4.45230442796003	5.01613078529989	-0.563826357339861	nonDEG	OG0000428	K09816	znuB; zinc transport system permease protein
PSPTO_5266	6.76960233170048	6.06243880848206	0.70716352321842	nonDEG	OG0001666	K09817	znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]
PSPTO_5267	6.38048343934737	4.98012227646547	1.4003611628819	up	OG0001667	K09823	zur; Fur family transcriptional regulator, zinc uptake regulator
PSPTO_5268	7.9169500942331	7.07984008534516	0.83711000888794	nonDEG	OG0000372	K09815	znuA; zinc transport system substrate-binding protein
PSPTO_5269	5.64524385992685	7.04168958717905	-1.3964457272522	down	OG0000423	K02168	betT; choline/glycine/proline betaine transport protein
PSPTO_5270	9.43956889536478	5.94642336832664	3.49314552703814	up	OG0001071	K01712	hutU; urocanate hydratase [EC:4.2.1.49]
PSPTO_5271	8.7711177873926	5.16084868686519	3.61026910052741	up	OG0002218	K02002	proX; glycine betaine/proline transport system substrate-binding protein
PSPTO_5272	6.41876262373572	3.43074305595918	2.98801956777654	up	OG0000580	K02001	proW; glycine betaine/proline transport system permease protein
PSPTO_5273	8.19802453950513	5.46211433538715	2.73591020411798	up	OG0000581	K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
PSPTO_5274	6.85618194584882	4.72509136409275	2.13109058175607	up	OG0000435	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
PSPTO_5275	6.53194907763303	5.49074917741377	1.04119990021926	up	OG0000435	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
PSPTO_5276	5.85908504660725	6.23989413512732	-0.38080908852007	nonDEG	OG0000029	K16235	mmuP; S-methylmethionine transporter
PSPTO_5277	7.02677383996354	5.86489892933241	1.16187491063113	up	OG0001072	K01468	hutI; imidazolonepropionase [EC:3.5.2.7]
PSPTO_5278	7.51212563500463	7.3648905440681	0.147235090936531	nonDEG	OG0002022	K01458	hutG; N-formylglutamate deformylase [EC:3.5.1.68]
PSPTO_5279	9.858330962477	5.41242998338145	4.44590097909555	up	OG0000085	K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]
PSPTO_5280	3.01977102298697	0.763524668300688	2.25624635468628	nonDEG	OG0000050	K19591	cueR; MerR family transcriptional regulator, copper efflux regulator
PSPTO_5281	4.67514606838968	2.85001786987	1.82512819851968	up			
PSPTO_5282	7.27988262039424	6.57363706416257	0.70624555623167	nonDEG	OG0000582	K00560	thyA; thymidylate synthase [EC:2.1.1.45]
PSPTO_5283	4.31787614894874	6.07839851442306	-1.76052236547432	down	OG0000583	K13292	lgt; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
PSPTO_5284	9.51233832584669	9.41839190203166	0.09394642381503	nonDEG	OG0000317	K08483	PTS-EI.PTSI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
PSPTO_5285	8.16403600967437	8.68960091829841	-0.525564908624041	nonDEG	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
PSPTO_5286	6.63153675517377	7.71895508371411	-1.08741832854034	down	OG0000584	K18697	pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]
PSPTO_5287	4.85645034293115	4.90317686579487	-0.0467265228637199	nonDEG	OG0003323		
PSPTO_5288	4.71378238563186	5.93742217966123	-1.22363979402937	down	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
PSPTO_5289	4.30861898834101	5.38600224855747	-1.07738326021646	nonDEG	OG0001407	K01807	rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
PSPTO_5290	3.7334820834139	4.1100323362313	-0.3765502528174	nonDEG	OG0001529		
PSPTO_5291	6.49406953351661	6.57456584031763	-0.0804963068010203	nonDEG	OG0001529		
PSPTO_5292	7.57102471854805	7.89346757834018	-0.32244285979213	nonDEG	OG0000111	K16165	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
PSPTO_5293	6.92405004467092	7.13720004825303	-0.21315000358211	nonDEG	OG0000229	K00104	glcD; glycolate oxidase [EC:1.1.3.15]
PSPTO_5294	11.2429728815769	9.40413134262804	1.83884153894886	up	OG0000425	K00058	serA; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
PSPTO_5295	6.49698660215565	3.66085874399901	2.83612785815664	up	OG0002645		
PSPTO_5296	5.29595792219859	4.63445151331772	0.66150640888087	nonDEG	OG0002646	K07394	SM-20-related protein
PSPTO_5297	7.9177075844318	9.14617916913231	-1.22847158470051	down	OG0003324		
PSPTO_5298	4.10091795107541	5.32163334438115	-1.22071539330574	nonDEG			
PSPTO_5299	6.71110553466939	6.21836886394914	0.492736670720251	nonDEG	OG0002397	K01048	pldB; lysophospholipase [EC:3.1.1.5]
PSPTO_5300	7.43652820762989	8.39246908770414	-0.955940880074249	nonDEG	OG0000719	K01434	E3.5.1.11; penicillin amidase [EC:3.5.1.11]
PSPTO_5301	5.40159530731353	6.58146136460813	-1.1798660572946	down	OG0001163	K11074	potI; putrescine transport system permease protein
PSPTO_5302	4.38188937027121	5.28364397399092	-0.901754603719709	nonDEG	OG0000199	K11075	potH; putrescine transport system permease protein
PSPTO_5303	5.53133788247066	7.09347900211583	-1.56214111964517	down	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5304	2.6516569106403	2.41930026037278	0.23235665026752	nonDEG	OG0000138		
PSPTO_5306	7.92010850982129	7.66222391059805	0.25788459922324	nonDEG	OG0000160	K11073	potF; putrescine transport system substrate-binding protein
PSPTO_5307	9.38454615344297	8.39854691890833	0.98599923453464	nonDEG	OG0000160	K11073	potF; putrescine transport system substrate-binding protein
PSPTO_5308	7.48293954341006	5.34393001561493	2.13900952779513	up	OG0000230	K00822	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
PSPTO_5309	8.02507798063372	5.74203495652281	2.28304302411091	up	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_5310	8.61351369604875	7.28487153105755	1.3286421649912	up	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
PSPTO_5311	5.5911138138368	5.63964466409803	-0.0485308502612298	nonDEG	OG0001658		
PSPTO_5312	2.10294249311033	2.90287646339168	-0.79993397028135	nonDEG	OG0000481		
PSPTO_5313	3.71956483825568	1.70301227127577	2.01655256697991	nonDEG	OG0001647		
PSPTO_5314	8.18405497956205	2.95342370637321	5.23063127318884	up	OG0001659	K15555	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]
PSPTO_5315	7.88411676153253	2.30047863471751	5.58363812681502	up	OG0000125	K15554	ssuC; sulfonate transport system permease protein
PSPTO_5316	9.08952997220872	2.6801384686138	6.40939150359492	up	OG0000135	K15553	ssuA; sulfonate transport system substrate-binding protein
PSPTO_5317	10.2925301307189	6.89589038378373	3.39663974693517	up	OG0001408		
PSPTO_5318	7.70272459300935	7.60154517939506	0.10117941361429	nonDEG	OG0000040		
PSPTO_5319	6.75977723435208	4.29248864182669	2.46728859252539	up	OG0001970	K15551	tauA; taurine transport system substrate-binding protein
PSPTO_5320	5.36883700615612	2.74242573549058	2.62641127066554	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5322	2.28675016153213	3.41242541612323	-1.1256752545911	nonDEG	OG0003460		
PSPTO_5323	2.53085918640519	6.45349596508999	-3.9226367786848	down	OG0001205	K03216	trmL; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
PSPTO_5324	6.5923161287051	7.9651514807222	-1.3728353520171	down	OG0001834	K03071	secB; preprotein translocase subunit SecB
PSPTO_5325	6.2461716974262	7.19010233892874	-0.94393064150254	nonDEG	OG0001204	K03676	grxC; glutaredoxin 3
PSPTO_5326	6.30822514564224	7.39543376746478	-1.08720862182254	down	OG0000157	K02439	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]
PSPTO_5327	8.83405772117191	8.50081763570929	0.33324008546262	nonDEG	OG0001833	K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
PSPTO_5328	8.97028290917348	9.60483588042139	-0.63455297124791	nonDEG	OG0001832	K22719	envC; murein hydrolase activator
PSPTO_5329	8.24407553443086	8.87602591117136	-0.631950376740502	nonDEG	OG0001069	K03797	E3.4.21.102; carboxyl-terminal processing protease [EC:3.4.21.102]
PSPTO_5330	5.46196379844585	6.92708074243259	-1.46511694398674	down	OG0002716	K09798	uncharacterized protein
PSPTO_5331	6.39895102555846	6.41355856007719	-0.0146075345187304	nonDEG	OG0007730		
PSPTO_5332	2.69250393110573	4.8124371033138	-2.11993317220807	down	OG0005011		
PSPTO_5333	5.50755290496391	7.03600329712191	-1.528450392158	down	OG0003459	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5334	4.11361590038099	5.77526505360227	-1.66164915322128	down	OG0000744	K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
PSPTO_5335	6.50481551383219	6.96308648912418	-0.45827097529199	nonDEG	OG0000920	K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
PSPTO_5336	5.18683608096071	4.54980179053321	0.6370342904275	nonDEG	OG0002466		
PSPTO_5337	5.72874409938921	6.10696437466008	-0.378220275270871	nonDEG	OG0000666	K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
PSPTO_5338	5.03237557954042	6.30859506474128	-1.27621948520086	down	OG0000919	K01693	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
PSPTO_5339	6.58585834137927	5.64315325622297	0.9427050851563	nonDEG	OG0000787	K00832	tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57]
PSPTO_5340	8.70617882723358	7.87625961579675	0.829919211436831	nonDEG	OG0001831	K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter
PSPTO_5341	8.0135526255368	8.75975921115193	-0.746206585615131	nonDEG	OG0003035	K07289	asmA; AsmA protein
PSPTO_5342	6.10510703348808	6.96491503267017	-0.85980799918209	nonDEG	OG0001068	K03575	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
PSPTO_5343	6.43671874410502	7.53639698546506	-1.09967824136004	down	OG0002021		
PSPTO_5344	8.20202139895034	7.96673398415405	0.235287414796289	nonDEG	OG0000282		
PSPTO_5345	8.70760786554193	7.95216699644057	0.755440869101359	nonDEG			
PSPTO_5346	1.195593797226	3.10870892038129	-1.91311512315529	nonDEG			
PSPTO_5348	4.92686988377388	5.04380534402476	-0.11693546025088	nonDEG			
PSPTO_5349	2.11264335624547	3.66263346074852	-1.54999010450305	nonDEG	OG0003667		
PSPTO_5351	6.45025112803652	7.70218071227225	-1.25192958423573	down	OG0003390		
PSPTO_5352	8.36236717768492	5.92120136288995	2.44116581479497	up	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_5353	5.66015508560585	2.85775216154223	2.80240292406362	up			
PSPTO_5354	6.80124797438654	5.2458194438515	1.55542853053504	up			
PSPTO_5355	5.81315686293044	4.72551194952375	1.08764491340669	up	OG0003457		
PSPTO_5356	8.43987561586417	5.58721615744908	2.85265945841509	up	OG0000029	K16235	mmuP; S-methylmethionine transporter
PSPTO_5357	4.59324994583388	7.13843946658801	-2.54518952075413	down	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5358	7.67561958672463	7.69087137854215	-0.0152517918175201	nonDEG	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5359	4.09020487736791	4.95107133386085	-0.86086645649294	nonDEG	OG0000362	K10016	hisQ; histidine transport system permease protein
PSPTO_5360	4.19286096653261	5.88435260676311	-1.6914916402305	down	OG0000486	K10023	aotM; arginine/ornithine transport system permease protein
PSPTO_5361	6.30098073949639	5.64103512743244	0.65994561206395	nonDEG	OG0003456		
PSPTO_5362	6.78690915765578	7.17704308331681	-0.39013392566103	nonDEG	OG0001368		
PSPTO_5363	6.90244589864461	8.02289299627216	-1.12044709762755	down	OG0006487		
PSPTO_5365	7.28755444315181	10.7658927644973	-3.47833832134549	down			
PSPTO_5368	3.6197756590335	2.68877408460619	0.93100157442731	nonDEG	OG0000138		
PSPTO_5373	4.91537816283192	6.75796573606271	-1.84258757323079	down			
PSPTO_5374	4.47807962548815	5.07546078701959	-0.597381161531439	nonDEG	OG0003924		
PSPTO_5375	5.34492872416708	5.32038228110902	0.0245464430580604	nonDEG	OG0002731		
PSPTO_5376	6.34649859534159	6.27765502624868	0.0688435690929099	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
PSPTO_5377	4.21246815478525	3.91771994997519	0.29474820481006	nonDEG	OG0002837		
