	Pto_Col	Pto_Kb	Pto_FC	Pto_DEG	OG	KO.id	KO.description
PSPTO_5004	7.665679269	7.889634557	-0.223955287	nonDEG	OG0001573	K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
PSPTO_5005	12.50012014	11.58730874	0.912811394	nonDEG	OG0001146	K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
PSPTO_5006	10.42485428	8.674068192	1.750786091	up	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
PSPTO_5007	8.833131103	7.326405027	1.506726076	up	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_5008	7.424537402	7.844705572	-0.42016817	nonDEG	OG0001160		
PSPTO_5009	6.946589351	7.43420089	-0.48761154	nonDEG	OG0000714		
PSPTO_5010	3.356519615	3.876742968	-0.520223353	nonDEG	OG0003314	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5011	7.503156628	7.998824191	-0.495667563	nonDEG	OG0000195	K02348	elaA; ElaA protein
PSPTO_5012	5.039962119	5.259293974	-0.219331855	nonDEG	OG0003315		
PSPTO_5013	6.738718225	6.673857152	0.064861073	nonDEG	OG0000825	K07043	uncharacterized protein
PSPTO_5014	5.528581916	5.761366128	-0.232784211	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_5015	9.701399857	8.304114652	1.397285204	up	OG0003316		
PSPTO_5016	8.192059965	9.036438122	-0.844378157	nonDEG	OG0000122	K14393	actP; cation/acetate symporter
PSPTO_5017	10.18972864	11.04700439	-0.857275748	nonDEG	OG0000669	K13821	"putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"
PSPTO_5018	4.026252829	4.664593053	-0.638340224	nonDEG	OG0000577	K07497	putative transposase
PSPTO_5019	3.243433345	3.717330684	-0.473897339	nonDEG			
PSPTO_5020	5.495712587	6.05767107	-0.561958482	nonDEG	OG0003041	K00248	ACADS; butyryl-CoA dehydrogenase [EC:1.3.8.1]
PSPTO_5021	4.458738449	4.848584545	-0.389846096	nonDEG	OG0002060		
PSPTO_5022	4.90061987	5.613675067	-0.713055196	nonDEG	OG0004386		
PSPTO_5023	6.672391372	7.255715066	-0.583323694	nonDEG	OG0001837	K11105	cvrA; cell volume regulation protein A
PSPTO_5024	10.09317203	10.18080528	-0.087633257	nonDEG	OG0003039	K05802	mscK; potassium-dependent mechanosensitive channel
PSPTO_5025	2.994328161	4.979741137	-1.985412975	down	OG0006116		
PSPTO_5027	4.835462521	5.874524736	-1.039062214	down	OG0000028	K11475	"vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator"
PSPTO_5028	6.023984457	6.733362457	-0.709378	nonDEG	OG0001438	K08997	ydiU; uncharacterized protein
PSPTO_5029	3.272256845	3.955623027	-0.683366181	nonDEG	OG0002642	K06598	chpC; chemosensory pili system protein ChpC
PSPTO_5030	8.222491867	8.540264286	-0.317772418	nonDEG	OG0000357	K03407	"cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"
PSPTO_5031	7.522938526	7.915824683	-0.392886157	nonDEG	OG0002393	K02660	pilJ; twitching motility protein PilJ
PSPTO_5032	3.768337728	3.472271103	0.296066625	nonDEG	OG0002394	K02659	pilI; twitching motility protein PilI
PSPTO_5033	3.795006044	3.912672628	-0.117666584	nonDEG	OG0000086	K03413	"cheY; two-component system, chemotaxis family, chemotaxis protein CheY"
PSPTO_5034	9.423135149	9.719273487	-0.296138337	nonDEG	OG0000086	K03413	"cheY; two-component system, chemotaxis family, chemotaxis protein CheY"
PSPTO_5035	7.670766607	7.488791645	0.181974962	nonDEG	OG0001654	K01920	gshB; glutathione synthase [EC:6.3.2.3]
PSPTO_5036	7.757786488	7.367366384	0.390420104	nonDEG	OG0002395	K03832	tonB; periplasmic protein TonB
PSPTO_5037	7.909395065	8.275159833	-0.365764768	nonDEG	OG0001405	K07735	algH; putative transcriptional regulator
PSPTO_5038	7.315828209	8.041605167	-0.725776958	nonDEG	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
PSPTO_5039	7.339594354	7.147029684	0.192564671	nonDEG	OG0001278	K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
PSPTO_5040	8.20728829	7.715887026	0.491401263	nonDEG	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
PSPTO_5041	7.155642134	7.016502068	0.139140066	nonDEG	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
PSPTO_5043	7.52780093	8.140492442	-0.612691513	nonDEG	OG0003317		
PSPTO_5044	7.66374309	6.407114867	1.256628222	up	OG0000078	K13694	mepS; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
PSPTO_5045	5.768432024	6.319184635	-0.550752612	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_5046	6.432560742	6.413872651	0.018688091	nonDEG	OG0000831	K06997	yggS; PLP dependent protein
PSPTO_5047	7.447577397	7.180139368	0.267438028	nonDEG	OG0000498	K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
PSPTO_5048	6.934766138	7.202256984	-0.267490845	nonDEG	OG0001787	K02221	yggT; YggT family protein
PSPTO_5049	8.343548061	7.698521332	0.64502673	nonDEG	OG0000717	K00641	metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
PSPTO_5050	9.571408216	9.343863117	0.227545099	nonDEG	OG0001655		
PSPTO_5051	6.48056982	7.245566669	-0.764996849	nonDEG	OG0000832	K02428	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
PSPTO_5052	7.421888411	7.012120908	0.409767503	nonDEG	OG0000718		
PSPTO_5053	5.27187344	6.406988284	-1.135114844	down	OG0003318		
PSPTO_5054	3.792701961	5.130450312	-1.337748351	down	OG0006067		
PSPTO_5055	4.387240823	4.883173948	-0.495933125	nonDEG	OG0005023		
PSPTO_5057	8.734672092	9.070917135	-0.336245043	nonDEG	OG0000644	K01687	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
PSPTO_5058	8.816595211	8.200438486	0.616156725	nonDEG	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
PSPTO_5060	6.3315971	4.118034271	2.213562829	up	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
PSPTO_5061	5.24739006	1.716638323	3.530751737	up	OG0002260	K21948	otnK; 3-dehydrotetronate 4-kinase [EC:2.7.1.217]
PSPTO_5062	3.090864504	0.847807757	2.243056747	nonDEG	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
PSPTO_5063	5.377325541	4.364656952	1.01266859	up	OG0000349	K03299	"TC.GNTP; gluconate:H+ symporter, GntP family"
PSPTO_5064	5.172384204	3.871762915	1.30062129	up	OG0000400	K01816	hyi; hydroxypyruvate isomerase [EC:5.3.1.22]
PSPTO_5066	2.742158514	2.969091891	-0.226933378	nonDEG	OG0000577	K07497	putative transposase
PSPTO_5067	7.537225323	6.464019922	1.073205401	up	OG0002952		
PSPTO_5068	9.405906433	9.42996826	-0.024061827	nonDEG	OG0001404	K01251	E3.3.1.1; adenosylhomocysteinase [EC:3.3.1.1]
PSPTO_5069	8.016322584	7.836244486	0.180078097	nonDEG	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
PSPTO_5070	10.08158337	8.49651882	1.58506455	up	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_5071	9.194264426	10.77995916	-1.585694736	down	OG0000311		
PSPTO_5072	7.042848155	6.288718885	0.75412927	nonDEG	OG0000333	K12262	cybB; cytochrome b561
PSPTO_5073	4.791189017	0.809387948	3.981801069	up			
PSPTO_5074	6.860715362	7.330621377	-0.469906015	nonDEG	OG0003087	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
PSPTO_5075	7.511153211	7.42979603	0.081357182	nonDEG	OG0001653	K00833	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
PSPTO_5076	6.023714584	5.038415704	0.98529888	nonDEG	OG0000828	K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
PSPTO_5077	4.772707186	4.580818295	0.191888892	nonDEG	OG0001021	K11068	hlyIII; hemolysin III
PSPTO_5078	5.020951009	5.484906184	-0.463955176	nonDEG	OG0003786	K13928	"mdcR; LysR family transcriptional regulator, malonate utilization transcriptional regulator"
PSPTO_5079	1.568799244	0.062445592	1.506353652	nonDEG	OG0003787		
PSPTO_5080	0.190944783	1.28439854	-1.093453757	nonDEG	OG0003788		
PSPTO_5081	3.364992066	2.275250777	1.089741289	nonDEG	OG0000424	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
PSPTO_5082	4.176756988	2.806494244	1.370262744	up	OG0002637	K13934	mdcG; phosphoribosyl-dephospho-CoA transferase [EC:2.7.7.66]
PSPTO_5083	4.398254524	3.399843725	0.998410799	nonDEG	OG0002953	K13933	mdcE; malonate decarboxylase gamma subunit [EC:4.1.1.87]
PSPTO_5084	4.865885504	2.715318075	2.150567428	up	OG0002638	K13932	mdcD; malonate decarboxylase beta subunit [EC:4.1.1.87]
PSPTO_5086	3.765434059	2.478078606	1.287355452	nonDEG	OG0002640	K13930	mdcB; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
PSPTO_5087	6.906577129	5.816357962	1.090219168	up	OG0002641	K13929	mdcA; malonate decarboxylase alpha subunit [EC:2.3.1.187]
PSPTO_5089	2.372824206	2.275585196	0.09723901	nonDEG	OG0000259		
PSPTO_5090	6.437606828	6.437212392	0.000394436	nonDEG	OG0000101	K03496	parA; chromosome partitioning protein
PSPTO_5091	6.733623369	6.648339747	0.085283622	nonDEG	OG0002722		
PSPTO_5092	5.682115342	6.921156534	-1.239041192	down	OG0003465		
PSPTO_5093	3.754132926	3.395582731	0.358550196	nonDEG	OG0002472	K02078	acpP; acyl carrier protein
PSPTO_5094	3.457959152	1.731505095	1.726454058	nonDEG	OG0002225	K02078	acpP; acyl carrier protein
PSPTO_5095	6.36571171	5.195913155	1.169798555	up	OG0003464		
PSPTO_5096	7.043355386	6.996167905	0.047187481	nonDEG	OG0002026	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
PSPTO_5097	4.944494951	4.14685271	0.797642241	nonDEG	OG0000511	K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
PSPTO_5098	4.54871906	4.484207885	0.064511175	nonDEG	OG0002224		
PSPTO_5099	6.014517606	5.16775183	0.846765776	nonDEG	OG0003463	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
PSPTO_5100	3.382378017	3.056604603	0.325773414	nonDEG	OG0002223	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
PSPTO_5101	4.318012162	4.20963565	0.108376511	nonDEG	OG0001693		
PSPTO_5102	6.309435226	5.893524229	0.415910997	nonDEG	OG0002025		
PSPTO_5103	3.799473031	3.823205493	-0.023732462	nonDEG	OG0004392		
PSPTO_5104	5.60030262	4.642433006	0.957869614	nonDEG	OG0002222	K21401	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
PSPTO_5105	5.170152297	4.734076372	0.436075925	nonDEG	OG0000526		
PSPTO_5106	4.064041184	3.327306834	0.73673435	nonDEG	OG0003861		
PSPTO_5107	6.772327283	6.623563629	0.148763654	nonDEG	OG0002471	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
PSPTO_5108	6.670121541	6.208196402	0.461925139	nonDEG	OG0001836		
PSPTO_5109	5.096155197	5.067503463	0.028651734	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_5110	6.235446901	5.156004648	1.079442253	up	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
PSPTO_5111	2.928337385	3.659043546	-0.730706161	nonDEG	OG0000004	K04761	"oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator"
PSPTO_5112	2.329248971	2.751105418	-0.421856448	nonDEG	OG0001544	K08224	"ynfM; MFS transporter, YNFM family, putative membrane transport protein"
PSPTO_5113	6.566962241	6.71658726	-0.149625018	nonDEG	OG0002982		
PSPTO_5114	3.399865261	5.069163516	-1.669298255	down	OG0007698		
PSPTO_5115	2.578976125	3.012897429	-0.433921305	nonDEG	OG0000349	K03299	"TC.GNTP; gluconate:H+ symporter, GntP family"
PSPTO_5116	2.875259859	2.796004655	0.079255205	nonDEG	OG0000232	K19337	"hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator"
PSPTO_5117	4.933986713	4.0969005	0.837086213	nonDEG	OG0003081	K06015	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
PSPTO_5118	7.479116559	6.837584248	0.64153231	nonDEG	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
PSPTO_5119	3.954652323	5.075860847	-1.121208524	down	OG0005799		
PSPTO_5120	3.369537941	4.067953569	-0.698415628	nonDEG	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
PSPTO_5121	7.730845271	6.602233025	1.128612246	up	OG0001074	K00266	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
PSPTO_5123	10.39145158	8.723287916	1.668163664	up	OG0000924	K00265	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
PSPTO_5125	7.989159619	7.004669787	0.984489832	nonDEG	OG0002721	K03112	damX; DamX protein
PSPTO_5126	7.069050783	6.518945345	0.550105438	nonDEG	OG0000923	K01735	aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
PSPTO_5127	5.406021468	5.759299075	-0.353277608	nonDEG	OG0000750	K00891	E2.7.1.71; shikimate kinase [EC:2.7.1.71]
PSPTO_5128	6.735508824	7.250639064	-0.515130239	nonDEG	OG0000414	K02666	pilQ; type IV pilus assembly protein PilQ
PSPTO_5129	2.776513553	3.164177405	-0.387663852	nonDEG	OG0002470	K02665	pilP; type IV pilus assembly protein PilP
PSPTO_5130	5.180234628	5.931394424	-0.751159796	nonDEG	OG0002784	K02664	pilO; type IV pilus assembly protein PilO
PSPTO_5131	5.69831595	6.416899781	-0.718583831	nonDEG	OG0002469	K02663	pilN; type IV pilus assembly protein PilN
PSPTO_5132	5.469311345	6.767832275	-1.29852093	down	OG0002468	K02662	pilM; type IV pilus assembly protein PilM
PSPTO_5133	9.332642975	9.625242723	-0.292599749	nonDEG	OG0001073	K05366	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
PSPTO_5134	10.29408106	8.424063899	1.870017164	up	OG0000668	K00029	E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
PSPTO_5135	3.816185764	1.919939727	1.896246037	nonDEG	OG0001692	K01174	nuc; micrococcal nuclease [EC:3.1.31.1]
PSPTO_5136	9.323067613	9.358968594	-0.035900981	nonDEG	OG0000559	K02909	RP-L31; large subunit ribosomal protein L31
PSPTO_5137	7.592531022	7.590134803	0.002396219	nonDEG	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
PSPTO_5138	8.617875687	8.422980479	0.194895208	nonDEG	OG0000749	K01887	RARS; arginyl-tRNA synthetase [EC:6.1.1.19]
PSPTO_5139	8.102872328	7.343697543	0.759174785	nonDEG	OG0002024	K03591	ftsN; cell division protein FtsN
PSPTO_5140	10.89718486	11.52704207	-0.629857206	nonDEG	OG0001572	K01419	"hslV; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]"
PSPTO_5141	9.126761062	8.423181573	0.703579489	nonDEG	OG0001691	K03667	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
PSPTO_5142	4.52596515	5.345459757	-0.819494607	nonDEG	OG0002720		
PSPTO_5144	2.723285086	3.919307256	-1.196022171	nonDEG	OG0002719		
PSPTO_5145	2.701604215	4.173016799	-1.471412584	down	OG0000748	K03821	phbC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
PSPTO_5147	7.414077044	7.377314608	0.036762436	nonDEG	OG0001690		
PSPTO_5148	4.726879234	4.50726877	0.219610463	nonDEG	OG0001690		
PSPTO_5149	5.294511004	5.963457407	-0.668946403	nonDEG	OG0002718		
PSPTO_5150	7.785259654	6.899198282	0.886061372	nonDEG	OG0000747	K03183	"ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
PSPTO_5151	5.091364435	4.631059836	0.460304599	nonDEG	OG0002023	K03690	ubiJ; ubiquinone biosynthesis protein UbiJ
PSPTO_5152	7.636487099	8.080344995	-0.443857896	nonDEG	OG0000322	K03688	ubiB; ubiquinone biosynthesis protein
PSPTO_5153	7.537585031	8.505002187	-0.967417155	nonDEG	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
PSPTO_5154	5.615367774	6.149715858	-0.534348084	nonDEG	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
PSPTO_5155	7.531937724	8.777152611	-1.245214887	down	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
PSPTO_5156	6.034892372	5.781096545	0.253795827	nonDEG	OG0000131	K03116	tatA; sec-independent protein translocase protein TatA
PSPTO_5157	7.663550414	7.749152389	-0.085601975	nonDEG	OG0000612	K03118	tatC; sec-independent protein translocase protein TatC
PSPTO_5158	4.47868597	4.701561167	-0.222875197	nonDEG	OG0003038		
PSPTO_5159	4.086822969	5.541188884	-1.454365915	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_5160	2.440234898	3.920482167	-1.480247269	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_5161	9.207497423	8.857505522	0.349991901	nonDEG	OG0002467	K03669	mdoH; membrane glycosyltransferase [EC:2.4.1.-]
PSPTO_5162	10.70360896	9.720568608	0.983040354	nonDEG	OG0003037	K03670	mdoG; periplasmic glucans biosynthesis protein
PSPTO_5163	3.737854457	3.955711682	-0.217857225	nonDEG	OG0001314	K07560	dtd; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
PSPTO_5164	7.800931477	6.723925671	1.077005805	up	OG0001571	K01259	pip; proline iminopeptidase [EC:3.4.11.5]
PSPTO_5165	8.326967868	7.764823336	0.562144531	nonDEG	OG0001313	K00688	PYG; glycogen phosphorylase [EC:2.4.1.1]
PSPTO_5166	6.557606542	6.168509887	0.389096655	nonDEG	OG0002221		
PSPTO_5167	5.796856463	7.122190946	-1.325334483	down	OG0003461		
PSPTO_5168	8.717884572	9.153056712	-0.43517214	nonDEG	OG0001437	K03841	"FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]"
PSPTO_5169	5.858005092	5.618472626	0.239532467	nonDEG	OG0003462		
PSPTO_5170	7.082854853	7.572502728	-0.489647875	nonDEG	OG0001070	K03098	APOD; apolipoprotein D and lipocalin family protein
PSPTO_5171	4.801861602	5.609677999	-0.807816398	nonDEG	OG0001835	K05603	hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
PSPTO_5172	5.396361022	7.101034107	-1.704673086	down	OG0000057	K03710	GntR family transcriptional regulator
PSPTO_5173	4.445223118	6.555013963	-2.109790845	down	OG0001570	K09975	uncharacterized protein
PSPTO_5174	3.890829176	4.739750518	-0.848921342	nonDEG	OG0001293	K03313	"nhaA; Na+:H+ antiporter, NhaA family"
PSPTO_5175	7.062122179	8.396090532	-1.333968353	down	OG0003857		
PSPTO_5176	4.981615551	6.183453128	-1.201837578	down	OG0000019	K03088	"rpoE; RNA polymerase sigma-70 factor, ECF subfamily"
PSPTO_5177	4.142308077	6.108245134	-1.965937057	down	OG0000824		
PSPTO_5178	7.861122664	7.735095036	0.126027628	nonDEG	OG0000355	K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
PSPTO_5179	6.524774986	5.689570846	0.83520414	nonDEG	OG0000706	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
PSPTO_5180	7.293741368	6.441524268	0.8522171	nonDEG	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_5181	5.44813701	3.602159818	1.845977192	up	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_5182	6.166575357	5.892683789	0.273891568	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5183	1.679350116	2.772419744	-1.093069628	nonDEG	OG0003892		
PSPTO_5184	7.300590594	3.172218816	4.128371778	up	OG0000155		
PSPTO_5185	5.86039124	1.776446465	4.083944775	up	OG0000155		
PSPTO_5186	6.137157737	1.42380621	4.713351527	up	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_5187	6.000409259	3.271260453	2.729148806	up	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5188	4.649933595	2.284234353	2.365699242	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_5189	3.018358158	2.161326198	0.857031959	nonDEG	OG0000275	K02072	metI; D-methionine transport system permease protein
PSPTO_5190	4.973984544	4.322005186	0.651979358	nonDEG	OG0000519		
PSPTO_5191	7.391856391	7.919503693	-0.527647302	nonDEG	OG0000459	K18303	mexK; multidrug efflux pump
PSPTO_5192	6.900996203	7.559812496	-0.658816293	nonDEG	OG0000177	K18302	"mexJ; membrane fusion protein, multidrug efflux system"
PSPTO_5193	6.471325393	7.627567821	-1.156242427	down	OG0000177	K18302	"mexJ; membrane fusion protein, multidrug efflux system"
PSPTO_5194	5.813052348	5.721190818	0.09186153	nonDEG	OG0000481		
PSPTO_5195	6.480343218	4.462754516	2.017588702	up	OG0001858	K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
PSPTO_5196	3.448527911	2.11651108	1.332016831	nonDEG	OG0002265	K02050	ABC.SN.P; NitT/TauT family transport system permease protein
PSPTO_5197	3.43325283	2.591563438	0.841689392	nonDEG	OG0002064	K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
PSPTO_5198	7.189317612	4.411482101	2.777835511	up	OG0000328	K03119	tauD; taurine dioxygenase [EC:1.14.11.17]
PSPTO_5200	2.722534529	1.930730833	0.791803696	nonDEG	OG0003172	K09474	phoN; acid phosphatase (class A) [EC:3.1.3.2]
PSPTO_5201	5.915294916	6.657057566	-0.741762651	nonDEG			
PSPTO_5202	6.507143976	6.694073163	-0.186929187	nonDEG	OG0005231		
PSPTO_5203	5.987593419	6.670627918	-0.683034499	nonDEG	OG0003215		
PSPTO_5204	4.164526925	5.863066503	-1.698539578	down	OG0004784		
PSPTO_5205	1.120234317	1.441342945	-0.321108628	nonDEG			
PSPTO_5206	1.961978518	0.522083211	1.439895306	nonDEG	OG0004784		
PSPTO_5215	0.927160286	2.764479899	-1.837319613	nonDEG	OG0000138		
PSPTO_5216	9.365638982	9.847024931	-0.481385949	nonDEG	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
PSPTO_5217	5.083290222	2.573132886	2.510157336	up	OG0000007	K02667	"pilR; two-component system, NtrC family, response regulator PilR"
