KO	category-1	category-2	category-3	category-4	N of genes
K14260	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14260	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14287	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	ybdL; methionine transaminase [EC:2.6.1.88]	2
K14335	Metabolism	Lipoarabinomannan (LAM) biosynthesis	Lipoarabinomannan (LAM) biosynthesis	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	12
K14335	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	12
K14347	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	1
K14347	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	1
K14393	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	actP; cation/acetate symporter	1
K14415	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	RTCB, rtcB; tRNA-splicing ligase RtcB (3-phosphate/5-hydroxy nucleic acid ligase) [EC:6.5.1.8]	1
K14441	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	1
K14588	Not Included in Pathway or Brite	Secondary metabolism	Secondary metabolism	cueO; blue copper oxidase	1
K14645	Cellular Processes	Quorum sensing	Quorum sensing	K14645; serine protease [EC:3.4.21.-]	3
K14645	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K14645; serine protease [EC:3.4.21.-]	3
K14645	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	K14645; serine protease [EC:3.4.21.-]	3
K14652	Metabolism	Folate biosynthesis	Folate biosynthesis	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	3
K14652	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	3
K14742	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	1
K15034	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	yaeJ; ribosome-associated protein	1
K15383	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	K15383; MtN3 and saliva related transmembrane protein	1
K15460	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	1
K15461	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	1
K15519	Metabolism	Purine metabolism	Purine metabolism	dck; deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	1
K15519	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	dck; deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	1
K15532	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	1
K15633	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15633	Metabolism	Methane metabolism	Methane metabolism	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15633	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15725	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system	1
K15726	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcA; cobalt-zinc-cadmium resistance protein CzcA	3
K15727	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system	3
K15738	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	uup; ABC transport system ATP-binding/permease protein	1
K15746	Metabolism	Carotenoid biosynthesis	Carotenoid biosynthesis	crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]	1
K15777	Metabolism	Betalain biosynthesis	Betalain biosynthesis	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	1
K15922	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yihQ; sulfoquinovosidase [EC:3.2.1.199]	2
K15923	Metabolism	Other glycan degradation	Other glycan degradation	AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]	2
K15975	Not Included in Pathway or Brite	Others	Others	K15975; glyoxalase family protein	1
K15977	Not Included in Pathway or Brite	Others	Others	K15977; putative oxidoreductase	1
K16053	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ybdG, mscM; miniconductance mechanosensitive channel	1
K16092	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	btuB; vitamin B12 transporter	4
K16137	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	4
K16147	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	glgE; starch synthase (maltosyl-transferring) [EC:2.4.99.16]	2
K16165	Metabolism	Tyrosine metabolism	Tyrosine metabolism	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]	2
K16211	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	malY, malT; maltose/moltooligosaccharide transporter	1
K16264	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcD, zitB; cobalt-zinc-cadmium efflux system protein	1
K16568	Not Included in Pathway or Brite	Glycan metabolism	Glycan metabolism	exoZ; exopolysaccharide production protein ExoZ	4
K16692	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]	4
K16693	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	wzxE; enterobacterial common antigen flippase	1
K16868	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	tehB; tellurite methyltransferase [EC:2.1.1.265]	1
K16899	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	1
K16937	Metabolism	Sulfur metabolism	Sulfur metabolism	doxD; thiosulfate dehydrogenase [quinone] large subunit [EC:1.8.5.2]	2
K17103	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1
K17103	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1
K17675	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	1
K17686	Environmental Information Processing	MAPK signaling pathway - plant	MAPK signaling pathway - plant	copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]	1
K17686	Human Diseases	Platinum drug resistance	Platinum drug resistance	copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]	1
K17716	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]	1
K17716	Metabolism	Galactose metabolism	Galactose metabolism	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]	1
K17733	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	1
K17733	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	1
K17758	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	1
K17836	Metabolism	Penicillin and cephalosporin biosynthesis	Penicillin and cephalosporin biosynthesis	penP; beta-lactamase class A [EC:3.5.2.6]	1
K17836	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	penP; beta-lactamase class A [EC:3.5.2.6]	1
K17836	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	penP; beta-lactamase class A [EC:3.5.2.6]	1
K18118	Metabolism	Butanoate metabolism	Butanoate metabolism	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18118	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18118	Metabolism	Pyruvate metabolism	Pyruvate metabolism	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18138	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	5
K18138	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	5
K18138	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	5
K18138	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	5
K18139	Cellular Processes	Quorum sensing	Quorum sensing	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	4
K18139	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	4
K18139	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	4
K18139	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	4
K18298	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	mexE; membrane fusion protein, multidrug efflux system	1
K18298	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mexE; membrane fusion protein, multidrug efflux system	1
K18302	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	mexJ; membrane fusion protein, multidrug efflux system	1
K18302	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mexJ; membrane fusion protein, multidrug efflux system	1
K18333	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K18333; L-fucose dehydrogenase	1
K18555	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	qnr, mcbG; fluoroquinolone resistance protein	2
K18676	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	gspK; glucosamine kinase [EC:2.7.1.8]	1
K18682	Genetic Information Processing	RNA degradation	RNA degradation	rny; ribonucrease Y [EC:3.1.-.-]	1
K18682	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rny; ribonucrease Y [EC:3.1.-.-]	1
K18954	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pobR; AraC family transcriptional regulator, transcriptional activator of pobA	12
K18979	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	queG; epoxyqueuosine reductase [EC:1.17.99.6]	1
K19158	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	yoeB; toxin YoeB [EC:3.1.-.-]	2
K19159	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	yefM; antitoxin YefM	1
K19200	Metabolism	Penicillin and cephalosporin biosynthesis	Penicillin and cephalosporin biosynthesis	IAL; isopenicillin-N N-acyltransferase like protein	1
K19200	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	IAL; isopenicillin-N N-acyltransferase like protein	1
K19222	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	1
K19265	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	3
K19267	Metabolism	Ubiquinone and other terpenoid-quinone biosynthesis	Ubiquinone and other terpenoid-quinone biosynthesis	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2
K19270	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]	1
K19271	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	1
K19294	Not Included in Pathway or Brite	Glycan metabolism	Glycan metabolism	algI; alginate O-acetyltransferase complex protein AlgI	2
K19302	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]	2
K19302	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]	2
K19416	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yccA; modulator of FtsH protease	1
K19577	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ydhP; MFS transporter, DHA1 family, inner membrane transport protein	2
K19587	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB	1
K19670	Metabolism	Phosphonate and phosphinate metabolism	Phosphonate and phosphinate metabolism	phnA; phosphonoacetate hydrolase [EC:3.11.1.2]	1
K19701	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]	2
K19707	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rsbQ; sigma-B regulation protein RsbQ	1
K19784	Not Included in Pathway or Brite	Secondary metabolism	Secondary metabolism	chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)	2
K19789	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	radD; DNA repair protein RadD	1
K20444	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]	1
K20444	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]	1
K20483	Environmental Information Processing	Two-component system	Two-component system	nisB, spaB, epiB; lantibiotic biosynthesis protein	1
K20483	Cellular Processes	Quorum sensing	Quorum sensing	nisB, spaB, epiB; lantibiotic biosynthesis protein	1
K20530	Cellular Processes	Quorum sensing	Quorum sensing	trbE; type IV secretion system protein TrbE	1
K20530	Brite Hierarchies	Secretion system [BR:ko02044]	Secretion system [BR:ko02044]	trbE; type IV secretion system protein TrbE	1
K20534	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	gtrB, csbB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2
K20534	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	gtrB, csbB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2
K20862	Metabolism	Riboflavin metabolism	Riboflavin metabolism	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]	1
K20938	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]	1
K21064	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1
K21401	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]	1
K21430	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]	2
K21571	Not Included in Pathway or Brite	Structural proteins	Structural proteins	susE_F; starch-binding outer membrane protein SusE/F	1
K21572	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	susD; starch-binding outer membrane protein, SusD/RagB family	10
K21573	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	susC; TonB-dependent starch-binding outer membrane protein SusC	11
