KO	category-1	category-2	category-3	category-4	N of genes
K08221	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein	1
K08225	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	5
K08234	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yaeR; glyoxylase I family protein	2
K08281	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	1
K08301	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rng, cafA; ribonuclease G [EC:3.1.26.-]	1
K08301	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rng, cafA; ribonuclease G [EC:3.1.26.-]	1
K08316	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1
K08368	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	yaaU; MFS transporter, putative metabolite transport protein	2
K08369	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ydjE; MFS transporter, putative metabolite:H+ symporter	1
K08483	Environmental Information Processing	Phosphotransferase system (PTS)	Phosphotransferase system (PTS)	PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	1
K08483	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	1
K08681	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxT, pdx2; 5-phosphate synthase pdxT subunit [EC:4.3.3.6]	1
K08964	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	1
K08972	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08972; putative membrane protein	1
K08981	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08981; putative membrane protein	2
K08986	Not Included in Pathway or Brite	General function prediction only	General function prediction only	ycgQ; putative membrane protein	1
K08987	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K08987; putative membrane protein	1
K09009	Not Included in Pathway or Brite	Function unknown	Function unknown	K09009; uncharacterized protein	1
K09013	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sufC; Fe-S cluster assembly ATP-binding protein	1
K09014	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufB; Fe-S cluster assembly protein SufB	1
K09015	Not Included in Pathway or Brite	General function prediction only	General function prediction only	sufD; Fe-S cluster assembly protein SufD	1
K09017	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	rutR; TetR/AcrR family transcriptional regulator	1
K09022	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	2
K09024	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	rutF; flavin reductase [EC:1.5.1.-]	1
K09118	Not Included in Pathway or Brite	Function unknown	Function unknown	K09118; uncharacterized protein	1
K09164	Not Included in Pathway or Brite	Function unknown	Function unknown	K09164; uncharacterized protein	2
K09166	Not Included in Pathway or Brite	Function unknown	Function unknown	K09166; uncharacterized protein	1
K09167	Not Included in Pathway or Brite	Function unknown	Function unknown	K09167; uncharacterized protein	1
K09458	Metabolism	Fatty acid biosynthesis	Fatty acid biosynthesis	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	1
K09458	Metabolism	Biotin metabolism	Biotin metabolism	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	1
K09458	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	1
K09684	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	pucR; purine catabolism regulatory protein	1
K09690	Environmental Information Processing	ABC transporters	ABC transporters	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	2
K09690	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	2
K09691	Environmental Information Processing	ABC transporters	ABC transporters	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	2
K09691	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	2
K09702	Not Included in Pathway or Brite	Function unknown	Function unknown	K09702; uncharacterized protein	1
K09703	Not Included in Pathway or Brite	Function unknown	Function unknown	K09703; uncharacterized protein	3
K09704	Not Included in Pathway or Brite	Function unknown	Function unknown	K09704; uncharacterized protein	1
K09709	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]	1
K09710	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeB; ribosome-associated protein	1
K09760	Not Included in Pathway or Brite	Replication and repair	Replication and repair	rmuC; DNA recombination protein RmuC	1
K09761	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1
K09762	Not Included in Pathway or Brite	Function unknown	Function unknown	K09762; uncharacterized protein	1
K09772	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	sepF; cell division inhibitor SepF	1
K09781	Not Included in Pathway or Brite	Function unknown	Function unknown	K09781; uncharacterized protein	1
K09796	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	pccA; periplasmic copper chaperone A	1
K09811	Environmental Information Processing	ABC transporters	ABC transporters	ftsX; cell division transport system permease protein	1
K09811	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsX; cell division transport system permease protein	1
K09811	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ftsX; cell division transport system permease protein	1
K09815	Environmental Information Processing	ABC transporters	ABC transporters	znuA; zinc transport system substrate-binding protein	1
K09815	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	znuA; zinc transport system substrate-binding protein	1
K09816	Environmental Information Processing	ABC transporters	ABC transporters	znuB; zinc transport system permease protein	1
K09816	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	znuB; zinc transport system permease protein	1
K09858	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K09858; SEC-C motif domain protein	1
K09861	Not Included in Pathway or Brite	Function unknown	Function unknown	K09861; uncharacterized protein	1
K09903	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	pyrH; uridylate kinase [EC:2.7.4.22]	1
K09913	Metabolism	Purine metabolism	Purine metabolism	ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	1
K09913	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	1
K09927	Not Included in Pathway or Brite	Function unknown	Function unknown	K09927; uncharacterized protein	1
K09932	Not Included in Pathway or Brite	Function unknown	Function unknown	K09932; uncharacterized protein	1
K09936	Cellular Processes	Quorum sensing	Quorum sensing	TC.BAT2; bacterial/archaeal transporter family-2 protein	1
K09936	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.BAT2; bacterial/archaeal transporter family-2 protein	1
K09940	Not Included in Pathway or Brite	Function unknown	Function unknown	K09940; uncharacterized protein	1
K09955	Not Included in Pathway or Brite	Function unknown	Function unknown	K09955; uncharacterized protein	2
K09992	Not Included in Pathway or Brite	Function unknown	Function unknown	K09992; uncharacterized protein	2
K10003	Environmental Information Processing	ABC transporters	ABC transporters	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10003	Environmental Information Processing	Two-component system	Two-component system	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10003	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	gltJ, aatQ; glutamate/aspartate transport system permease protein	1
K10027	Metabolism	Carotenoid biosynthesis	Carotenoid biosynthesis	crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	2
K10117	Environmental Information Processing	ABC transporters	ABC transporters	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein	4
K10117	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein	4
K10232	Environmental Information Processing	ABC transporters	ABC transporters	aglE, ggtB; alpha-glucoside transport system substrate-binding protein	1
K10232	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aglE, ggtB; alpha-glucoside transport system substrate-binding protein	1
K10233	Environmental Information Processing	ABC transporters	ABC transporters	aglF, ggtC; alpha-glucoside transport system permease protein	1
K10233	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	aglF, ggtC; alpha-glucoside transport system permease protein	1
K10240	Environmental Information Processing	ABC transporters	ABC transporters	cebE; cellobiose transport system substrate-binding protein	1
K10240	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	cebE; cellobiose transport system substrate-binding protein	1
K10439	Environmental Information Processing	ABC transporters	ABC transporters	rbsB; ribose transport system substrate-binding protein	3
K10439	Cellular Processes	Bacterial chemotaxis	Bacterial chemotaxis	rbsB; ribose transport system substrate-binding protein	3
K10439	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rbsB; ribose transport system substrate-binding protein	3
K10440	Environmental Information Processing	ABC transporters	ABC transporters	rbsC; ribose transport system permease protein	3
K10440	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rbsC; ribose transport system permease protein	3
K10441	Environmental Information Processing	ABC transporters	ABC transporters	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	6
K10441	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	6
K10536	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	aguA; agmatine deiminase [EC:3.5.3.12]	1
K10543	Environmental Information Processing	ABC transporters	ABC transporters	xylF; D-xylose transport system substrate-binding protein	1
K10543	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	xylF; D-xylose transport system substrate-binding protein	1
K10544	Environmental Information Processing	ABC transporters	ABC transporters	xylH; D-xylose transport system permease protein	1
K10544	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	xylH; D-xylose transport system permease protein	1
K10554	Environmental Information Processing	ABC transporters	ABC transporters	frcA; fructose transport system ATP-binding protein	1
K10554	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	frcA; fructose transport system ATP-binding protein	1
K10559	Environmental Information Processing	ABC transporters	ABC transporters	rhaS; rhamnose transport system substrate-binding protein	1
K10559	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	rhaS; rhamnose transport system substrate-binding protein	1
K10563	Genetic Information Processing	Base excision repair	Base excision repair	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	2
K10563	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	2
K10679	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	1
K10680	Metabolism	Nitrotoluene degradation	Nitrotoluene degradation	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]	1
K10778	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	2
K10778	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	2
K10804	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	1
K10804	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	1
K10805	Metabolism	Biosynthesis of unsaturated fatty acids	Biosynthesis of unsaturated fatty acids	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	1
K10805	Brite Hierarchies	Lipid biosynthesis proteins [BR:ko01004]	Lipid biosynthesis proteins [BR:ko01004]	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	1
K10843	Genetic Information Processing	Basal transcription factors	Basal transcription factors	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	1
K10843	Genetic Information Processing	Nucleotide excision repair	Nucleotide excision repair	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	1
K10843	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	1
K10843	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:3.6.4.12]	1
K10947	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	padR; PadR family transcriptional regulator, regulatory protein PadR	2
K10974	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	codB; cytosine permease	1
K10979	Genetic Information Processing	Non-homologous end-joining	Non-homologous end-joining	ku; DNA end-binding protein Ku	1
K10979	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ku; DNA end-binding protein Ku	1
K11068	Brite Hierarchies	Bacterial toxins [BR:ko02042]	Bacterial toxins [BR:ko02042]	hlyIII; hemolysin III	1
K11103	Environmental Information Processing	Two-component system	Two-component system	dctA; aerobic C4-dicarboxylate transport protein	2
K11103	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	dctA; aerobic C4-dicarboxylate transport protein	2
K11189	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	PTS-HPR; phosphocarrier protein	3
K11391	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]	1
K11475	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	6
K11741	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sugE; quaternary ammonium compound-resistance protein SugE	2
K11749	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Cellular Processes	Quorum sensing	Quorum sensing	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11749	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	rseP; regulator of sigma E protease [EC:3.4.24.-]	1
K11752	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	2
