KO	category-1	category-2	category-3	category-4	N of genes
K13929	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mdcA; malonate decarboxylase alpha subunit [EC:2.3.1.187]	1
K13930	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	mdcB; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	1
K13931	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mdcC; malonate decarboxylase delta subunit	1
K13932	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	mdcD; malonate decarboxylase beta subunit [EC:4.1.1.87]	1
K13933	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	mdcE; malonate decarboxylase gamma subunit [EC:4.1.1.87]	1
K13934	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	mdcG; phosphoribosyl-dephospho-CoA transferase [EC:2.7.7.66]	1
K13955	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	yogA; zinc-binding alcohol dehydrogenase/oxidoreductase	1
K13979	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	2
K14058	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA	1
K14060	Not Included in Pathway or Brite	Replication and repair	Replication and repair	pinR; putative DNA-invertase from lambdoid prophage Rac	1
K14063	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	feaR; AraC family transcriptional regulator, positive regulator of tynA and feaB	1
K14170	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	1
K14260	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14260	Metabolism	Arginine biosynthesis	Arginine biosynthesis	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14260	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14260	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	1
K14267	Metabolism	Lysine biosynthesis	Lysine biosynthesis	dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	1
K14267	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	1
K14287	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	ybdL; methionine transaminase [EC:2.6.1.88]	1
K14335	Metabolism	Lipoarabinomannan (LAM) biosynthesis	Lipoarabinomannan (LAM) biosynthesis	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	3
K14335	Brite Hierarchies	Glycosyltransferases [BR:ko01003]	Glycosyltransferases [BR:ko01003]	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]	3
K14347	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	1
K14347	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	1
K14393	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	actP; cation/acetate symporter	2
K14415	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	RTCB, rtcB; tRNA-splicing ligase RtcB (3-phosphate/5-hydroxy nucleic acid ligase) [EC:6.5.1.8]	1
K14441	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	1
K14588	Not Included in Pathway or Brite	Secondary metabolism	Secondary metabolism	cueO; blue copper oxidase	1
K14645	Cellular Processes	Quorum sensing	Quorum sensing	K14645; serine protease [EC:3.4.21.-]	2
K14645	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	K14645; serine protease [EC:3.4.21.-]	2
K14645	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	K14645; serine protease [EC:3.4.21.-]	2
K14652	Metabolism	Folate biosynthesis	Folate biosynthesis	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	3
K14652	Metabolism	Riboflavin metabolism	Riboflavin metabolism	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	3
K14682	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]	1
K14731	Metabolism	Limonene and pinene degradation	Limonene and pinene degradation	mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]	2
K14731	Metabolism	Caprolactam degradation	Caprolactam degradation	mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]	2
K14742	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	1
K15125	Human Diseases	Pertussis	Pertussis	fhaB; filamentous hemagglutinin	2
K15125	Brite Hierarchies	Glycosaminoglycan binding proteins [BR:ko00536]	Glycosaminoglycan binding proteins [BR:ko00536]	fhaB; filamentous hemagglutinin	2
K15256	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	1
K15269	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pecM; probable blue pigment (indigoidine) exporter	1
K15396	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	trmJ; tRNA (cytidine32/uridine32-2-O)-methyltransferase [EC:2.1.1.200]	1
K15461	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	1
K15536	Not Included in Pathway or Brite	Energy metabolism	Energy metabolism	cybC; soluble cytochrome b562	1
K15539	Not Included in Pathway or Brite	Structural proteins	Structural proteins	rodZ; cytoskeleton protein RodZ	1
K15540	Not Included in Pathway or Brite	Cell motility	Cell motility	ecpD; chaperone protein EcpD	2
K15551	Metabolism	Sulfur metabolism	Sulfur metabolism	tauA; taurine transport system substrate-binding protein	1
K15551	Environmental Information Processing	ABC transporters	ABC transporters	tauA; taurine transport system substrate-binding protein	1
K15551	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tauA; taurine transport system substrate-binding protein	1
K15553	Metabolism	Sulfur metabolism	Sulfur metabolism	ssuA; sulfonate transport system substrate-binding protein	3
K15553	Environmental Information Processing	ABC transporters	ABC transporters	ssuA; sulfonate transport system substrate-binding protein	3
K15553	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ssuA; sulfonate transport system substrate-binding protein	3
K15554	Metabolism	Sulfur metabolism	Sulfur metabolism	ssuC; sulfonate transport system permease protein	5
K15554	Environmental Information Processing	ABC transporters	ABC transporters	ssuC; sulfonate transport system permease protein	5
K15554	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ssuC; sulfonate transport system permease protein	5
K15555	Metabolism	Sulfur metabolism	Sulfur metabolism	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]	1
K15555	Environmental Information Processing	ABC transporters	ABC transporters	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]	1
K15555	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]	1
K15576	Metabolism	Nitrogen metabolism	Nitrogen metabolism	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein	1
K15576	Environmental Information Processing	ABC transporters	ABC transporters	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein	1
K15576	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein	1
K15633	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15633	Metabolism	Methane metabolism	Methane metabolism	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15633	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	1
K15725	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system	1
K15726	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcA; cobalt-zinc-cadmium resistance protein CzcA	1
K15727	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system	1
K15738	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	uup; ABC transport system ATP-binding/permease protein	2
K15773	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	hipB; HTH-type transcriptional regulator / antitoxin HipB	1
K15773	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	hipB; HTH-type transcriptional regulator / antitoxin HipB	1
K15777	Metabolism	Betalain biosynthesis	Betalain biosynthesis	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	1
K15977	Not Included in Pathway or Brite	Others	Others	K15977; putative oxidoreductase	2
K15984	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	1
K16053	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ybdG, mscM; miniconductance mechanosensitive channel	1
K16088	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.FEV.OM1, fhuE, fpvA, fptA; outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid	3
K16090	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	fiu; catecholate siderophore receptor	1
K16092	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	btuB; vitamin B12 transporter	3
K16137	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	6
K16165	Metabolism	Tyrosine metabolism	Tyrosine metabolism	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]	1
K16235	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mmuP; S-methylmethionine transporter	15
K16238	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	eat, eutP; ethanolamine permease	2
K16264	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	czcD, zitB; cobalt-zinc-cadmium efflux system protein	2
K16291	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	erfK; L,D-transpeptidase ErfK/SrfK	2
K16291	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	erfK; L,D-transpeptidase ErfK/SrfK	2
K16345	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	xanP; xanthine permease XanP	2
K16348	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ecnB; entericidin B	1
K16509	Not Included in Pathway or Brite	Transcription	Transcription	spxA; regulatory protein spx	1
K16568	Not Included in Pathway or Brite	Glycan metabolism	Glycan metabolism	exoZ; exopolysaccharide production protein ExoZ	1
K16692	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]	1
K16841	Metabolism	Purine metabolism	Purine metabolism	hpxA; allantoin racemase [EC:5.1.99.3]	1
K16842	Metabolism	Purine metabolism	Purine metabolism	hpxB; allantoinase [EC:3.5.2.5]	1
K16922	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	yydH; putative peptide zinc metalloprotease protein	1
K17103	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1
K17103	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1
K17218	Metabolism	Sulfur metabolism	Sulfur metabolism	sqr; sulfide:quinone oxidoreductase [EC:1.8.5.4]	1
K17713	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bamB; outer membrane protein assembly factor BamB	1
K17716	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]	1
K17716	Metabolism	Galactose metabolism	Galactose metabolism	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]	1
K17733	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	1
K17733	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	1
K17735	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]	1
K17758	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	1
K17838	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	oxa; beta-lactamase class D [EC:3.5.2.6]	1
K18118	Metabolism	Butanoate metabolism	Butanoate metabolism	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18118	Metabolism	Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18118	Metabolism	Pyruvate metabolism	Pyruvate metabolism	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	1
K18138	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	7
K18138	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	7
K18138	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	7
K18138	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	7
K18139	Cellular Processes	Quorum sensing	Quorum sensing	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	5
K18139	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	5
K18139	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	5
K18139	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system	5
K18298	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	mexE; membrane fusion protein, multidrug efflux system	1
K18298	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mexE; membrane fusion protein, multidrug efflux system	1
K18302	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	mexJ; membrane fusion protein, multidrug efflux system	3
K18302	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mexJ; membrane fusion protein, multidrug efflux system	3
K18303	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	mexK; multidrug efflux pump	2
K18303	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	mexK; multidrug efflux pump	2
K18383	Metabolism	Phenylalanine metabolism	Phenylalanine metabolism	K18383; trans-feruloyl-CoA hydratase / vanillin synthase [EC:4.2.1.101 4.1.2.41]	1
K18446	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ygiF; triphosphatase [EC:3.6.1.25]	1
