KO	category-1	category-2	category-3	category-4	N of genes
K06941	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1
K06942	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ychF; ribosome-binding ATPase	1
K06949	Metabolism	Thiamine metabolism	Thiamine metabolism	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2
K06949	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	2
K06956	Not Included in Pathway or Brite	Function unknown	Function unknown	K06956; uncharacterized protein	1
K06958	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rapZ; RNase adapter protein RapZ	1
K06959	Not Included in Pathway or Brite	Transcription	Transcription	tex; protein Tex	1
K06960	Not Included in Pathway or Brite	Function unknown	Function unknown	K06960; uncharacterized protein	1
K06966	Metabolism	Purine metabolism	Purine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06966	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ppnN; pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	2
K06975	Not Included in Pathway or Brite	Function unknown	Function unknown	K06975; uncharacterized protein	1
K06980	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	ygfZ; tRNA-modifying protein YgfZ	1
K06988	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	3
K06997	Not Included in Pathway or Brite	Amino acid metabolism	Amino acid metabolism	yggS, PROSC; PLP dependent protein	1
K06998	Metabolism	Phenazine biosynthesis	Phenazine biosynthesis	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06998	Cellular Processes	Quorum sensing	Quorum sensing	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1
K06999	Not Included in Pathway or Brite	Others	Others	K06999; phospholipase/carboxylesterase	2
K07003	Not Included in Pathway or Brite	Function unknown	Function unknown	K07003; uncharacterized protein	2
K07005	Not Included in Pathway or Brite	Function unknown	Function unknown	K07005; uncharacterized protein	2
K07018	Not Included in Pathway or Brite	Function unknown	Function unknown	K07018; uncharacterized protein	2
K07020	Not Included in Pathway or Brite	Function unknown	Function unknown	K07020; uncharacterized protein	1
K07029	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	4
K07029	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	4
K07030	Not Included in Pathway or Brite	Function unknown	Function unknown	K07030; uncharacterized protein	1
K07032	Not Included in Pathway or Brite	Function unknown	Function unknown	K07032; uncharacterized protein	1
K07040	Not Included in Pathway or Brite	Function unknown	Function unknown	K07040; uncharacterized protein	1
K07042	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	ybeY, yqfG; probable rRNA maturation factor	1
K07043	Not Included in Pathway or Brite	Function unknown	Function unknown	K07043; uncharacterized protein	1
K07045	Not Included in Pathway or Brite	Function unknown	Function unknown	K07045; uncharacterized protein	2
K07046	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	K07046; L-fuconolactonase [EC:3.1.1.-]	1
K07048	Not Included in Pathway or Brite	General function prediction only	General function prediction only	PTER, php; phosphotriesterase-related protein	1
K07052	Not Included in Pathway or Brite	Function unknown	Function unknown	K07052; uncharacterized protein	1
K07053	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	E3.1.3.97; 3,5-nucleoside bisphosphate phosphatase [EC:3.1.3.97]	1
K07054	Not Included in Pathway or Brite	Function unknown	Function unknown	K07054; uncharacterized protein	1
K07056	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	rsmI; 16S rRNA (cytidine1402-2-O)-methyltransferase [EC:2.1.1.198]	1
K07058	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07058; membrane protein	2
K07067	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	disA; diadenylate cyclase [EC:2.7.7.85]	1
K07071	Not Included in Pathway or Brite	Function unknown	Function unknown	K07071; uncharacterized protein	1
K07077	Not Included in Pathway or Brite	Function unknown	Function unknown	K07077; uncharacterized protein	1
K07082	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07082; UPF0755 protein	1
K07088	Not Included in Pathway or Brite	Function unknown	Function unknown	K07088; uncharacterized protein	1
K07090	Not Included in Pathway or Brite	Function unknown	Function unknown	K07090; uncharacterized protein	2
K07093	Not Included in Pathway or Brite	Function unknown	Function unknown	K07093; uncharacterized protein	1
K07098	Not Included in Pathway or Brite	Function unknown	Function unknown	K07098; uncharacterized protein	1
K07104	Metabolism	Benzoate degradation	Benzoate degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Chlorocyclohexane and chlorobenzene degradation	Chlorocyclohexane and chlorobenzene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Styrene degradation	Styrene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07104	Metabolism	Xylene degradation	Xylene degradation	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1
K07107	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]	2
K07110	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	ramB; XRE family transcriptional regulator, fatty acid utilization regulator	1
K07119	Not Included in Pathway or Brite	Function unknown	Function unknown	K07119; uncharacterized protein	1
K07124	Not Included in Pathway or Brite	Function unknown	Function unknown	K07124; uncharacterized protein	1
K07146	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07146; UPF0176 protein	1
K07149	Not Included in Pathway or Brite	Function unknown	Function unknown	K07149; uncharacterized protein	1
K07154	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	1
K07154	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]	1
K07160	Not Included in Pathway or Brite	General function prediction only	General function prediction only	K07160; UPF0271 protein	3
K07164	Not Included in Pathway or Brite	Function unknown	Function unknown	K07164; uncharacterized protein	1
K07175	Not Included in Pathway or Brite	Signaling proteins	Signaling proteins	phoH2; PhoH-like ATPase	1
K07183	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	nasT; two-component system, response regulator / RNA-binding antiterminator	1
K07192	Organismal Systems	Insulin signaling pathway	Insulin signaling pathway	FLOT; flotillin	1
K07192	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	FLOT; flotillin	1
K07192	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	FLOT; flotillin	1
K07192	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	FLOT; flotillin	1
K07213	Organismal Systems	Mineral absorption	Mineral absorption	ATOX1, ATX1, copZ, golB; copper chaperone	1
K07214	Not Included in Pathway or Brite	Others	Others	fes; enterochelin esterase and related enzymes	1
K07220	Not Included in Pathway or Brite	Function unknown	Function unknown	K07220; uncharacterized protein	1
K07222	Not Included in Pathway or Brite	Others	Others	K07222; putative flavoprotein involved in K+ transport	2
K07228	Not Included in Pathway or Brite	Others	Others	K07228; TrkA domain protein	1
K07238	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family	1
K07250	Metabolism	Butanoate metabolism	Butanoate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Metabolism	Propanoate metabolism	Propanoate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Metabolism	Alanine, aspartate and glutamate metabolism	Alanine, aspartate and glutamate metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Metabolism	Lysine degradation	Lysine degradation	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07250	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	1
K07259	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1
K07259	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1
K07259	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1
K07260	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07260	Environmental Information Processing	Two-component system	Two-component system	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07260	Human Diseases	Vancomycin resistance	Vancomycin resistance	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07260	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07260	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07260	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	2
K07263	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pqqL; zinc protease [EC:3.4.24.-]	1
K07304	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1
K07305	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	1
K07316	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	1
K07335	Not Included in Pathway or Brite	Cell motility	Cell motility	bmpA, bmpB, tmpC; basic membrane protein A and related proteins	1
K07386	Brite Hierarchies	Peptidases [BR:ko01002]	Peptidases [BR:ko01002]	pepO; putative endopeptidase [EC:3.4.24.-]	1
K07393	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]	1
K07399	Not Included in Pathway or Brite	Protein processing	Protein processing	resB, ccs1; cytochrome c biogenesis protein	1
K07402	Not Included in Pathway or Brite	Protein processing	Protein processing	xdhC; xanthine dehydrogenase accessory factor	2
K07406	Metabolism	Galactose metabolism	Galactose metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	1
K07406	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	1
K07406	Metabolism	Sphingolipid metabolism	Sphingolipid metabolism	melA; alpha-galactosidase [EC:3.2.1.22]	1
K07406	Metabolism	Glycosphingolipid biosynthesis - globo and isoglobo series	Glycosphingolipid biosynthesis - globo and isoglobo series	melA; alpha-galactosidase [EC:3.2.1.22]	1
K07442	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]	1
K07443	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	1
K07447	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	ruvX; putative holliday junction resolvase [EC:3.1.-.-]	1
K07451	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	2
K07452	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]	1
K07478	Not Included in Pathway or Brite	Replication and repair	Replication and repair	ycaJ; putative ATPase	1
K07503	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	nucS; endonuclease [EC:3.1.-.-]	1
K07506	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	K07506; AraC family transcriptional regulator	2
K07552	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	1
K07566	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	2
K07566	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	2
K07636	Environmental Information Processing	Two-component system	Two-component system	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	5
K07636	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	5
K07636	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	5
K07646	Environmental Information Processing	Two-component system	Two-component system	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07646	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	1
K07657	Environmental Information Processing	Two-component system	Two-component system	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	5
K07657	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	5
K07667	Environmental Information Processing	Two-component system	Two-component system	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07667	Cellular Processes	Quorum sensing	Quorum sensing	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07667	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	1
K07674	Environmental Information Processing	Two-component system	Two-component system	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	3
K07674	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	3
K07674	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	3
K07687	Environmental Information Processing	Two-component system	Two-component system	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	5
K07687	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	5
K07687	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	5
K07700	Environmental Information Processing	Two-component system	Two-component system	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]	2
