	PSPTO_ID	OG	KO id	KO description
Pto|4559	PSPTO_4664	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Pto|4560	PSPTO_4665	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Pto|4561	PSPTO_4666	OG0002740		
Pto|4562	PSPTO_4667	OG0002741	K09945	uncharacterized protein
Pto|4563	PSPTO_4668	OG0003058		
Pto|4564	PSPTO_4669	OG0003872		
Pto|4565	PSPTO_4670	OG0006768		
Pto|4566	PSPTO_4671	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
Pto|4568	PSPTO_4673			
Pto|4570	PSPTO_4675	OG0000766	K12410	npdA; NAD-dependent deacetylase [EC:3.5.1.-]
Pto|4572	PSPTO_4677			
Pto|4573	PSPTO_4680	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Pto|4574	PSPTO_4681	OG0002225	K02078	acpP; acyl carrier protein
Pto|4575	PSPTO_4682			
Pto|4576	PSPTO_4683			
Pto|4577	PSPTO_4684			
Pto|4578	PSPTO_4685	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Pto|4579	PSPTO_4686	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Pto|4580	PSPTO_4687	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Pto|4581	PSPTO_4688			
Pto|4582	PSPTO_4689	OG0001462	K13955	yogA; zinc-binding alcohol dehydrogenase/oxidoreductase
Pto|4583	PSPTO_4690	OG0002124		
Pto|4584	PSPTO_4691			
Pto|4587	PSPTO_4695	OG0003289	K07483	transposase
Pto|4588	PSPTO_4696	OG0000577	K07497	putative transposase
Pto|4589	PSPTO_4697	OG0000577	K07497	putative transposase
Pto|4590	PSPTO_4699	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Pto|4593	PSPTO_4703			
Pto|4594	PSPTO_4704	OG0000009	K07687	"rcsB; two-component system, NarL family, captular synthesis response regulator RcsB"
Pto|4595	PSPTO_4705	OG0000159	K07636	"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]"
Pto|4596	PSPTO_4706			
Pto|4597	PSPTO_4707			
Pto|4598	PSPTO_4708			
Pto|4599	PSPTO_4709	OG0000113	K02364	entF; enterobactin synthetase component F [EC:6.3.2.14]
Pto|4600	PSPTO_4710	OG0002895	K15650	"cmaB; non-haem Fe2+, alpha-ketoglutarate-dependent halogenase"
Pto|4601	PSPTO_4711	OG0002775	K05606	MCEE; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
Pto|4602	PSPTO_4712	OG0002124		
Pto|4603	PSPTO_4713	OG0002112	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
Pto|4604	PSPTO_4714	OG0003801		
Pto|4605	PSPTO_4716			
Pto|4606	PSPTO_4717	OG0007722		
Pto|4607	PSPTO_4718			
Pto|4609	PSPTO_4720			
Pto|4610	PSPTO_4721			
Pto|4611	PSPTO_4722			
Pto|4612	PSPTO_4723			
Pto|4613	PSPTO_4724			
Pto|4615	PSPTO_4727			
Pto|4619	PSPTO_4733			
Pto|4620	PSPTO_4734			
Pto|4621	PSPTO_4735	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
Pto|4624	PSPTO_4741			
Pto|4625	PSPTO_4742	OG0003847		
Pto|4626	PSPTO_4743	OG0005939		
Pto|4627	PSPTO_4744			
Pto|4628	PSPTO_4745	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
Pto|4630	PSPTO_4746			
Pto|4631	PSPTO_4747			
Pto|4632	PSPTO_4748			
Pto|4633	PSPTO_4750	OG0005863		
Pto|4634	PSPTO_4751	OG0005864		
Pto|4635	PSPTO_4752	OG0005865		
Pto|4636	PSPTO_4753	OG0005866		
Pto|4637	PSPTO_4754	OG0006850		
Pto|4638	PSPTO_4755	OG0001960		
Pto|4643	PSPTO_4760	OG0001657		
Pto|4644	PSPTO_4761			
Pto|4645	PSPTO_4762	OG0004207		
Pto|4646	PSPTO_4763			
Pto|4647	PSPTO_4764	OG0000138		
Pto|4649	PSPTO_4766			
Pto|4652	PSPTO_4769	OG0000402		
Pto|4653	PSPTO_4770			
Pto|4654	PSPTO_4771			
Pto|4655	PSPTO_4772	OG0006522		
Pto|4656	PSPTO_4773	OG0001847	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
Pto|4657	PSPTO_4774	OG0002817		
Pto|4658	PSPTO_4775	OG0000079	K05825	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
Pto|4659	PSPTO_4776			
Pto|4660	PSPTO_4777	OG0001300	K00799	GST; glutathione S-transferase [EC:2.5.1.18]
Pto|4661	PSPTO_4778	OG0003298	K09022	ridA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
Pto|4662	PSPTO_4779	OG0002897	K06967	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
Pto|4663	PSPTO_4780	OG0006409		
Pto|4664	PSPTO_4781	OG0003749		
Pto|4665	PSPTO_4782	OG0004113	K00035	gal; D-galactose 1-dehydrogenase [EC:1.1.1.48]
Pto|4667	PSPTO_4784	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Pto|4669	PSPTO_4786	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
Pto|4670	PSPTO_4787	OG0000053	K13587	"cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]"
Pto|4671	PSPTO_4788	OG0003664	K07559	kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]
Pto|4672	PSPTO_4789	OG0003497		
Pto|4673	PSPTO_4790	OG0000175	K16264	czcD; cobalt-zinc-cadmium efflux system protein
Pto|4674	PSPTO_4791	OG0002742		
Pto|4676	PSPTO_4793	OG0000027	K03719	"lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
Pto|4677	PSPTO_4794	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
Pto|4678	PSPTO_4795	OG0002042	K01241	amn; AMP nucleosidase [EC:3.2.2.4]
Pto|4679	PSPTO_4796	OG0002743	K20971	"ladS; two-component system, sensor histidine kinase LadS"
Pto|4681	PSPTO_4798	OG0000758	K00941	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
Pto|4682	PSPTO_4799	OG0000615	K00788	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Pto|4683	PSPTO_4800	OG0000677	K01845	"hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]"
Pto|4684	PSPTO_4801			
Pto|4685	PSPTO_4802	OG0001083	K07126	uncharacterized protein
Pto|4686	PSPTO_4803	OG0003059		
Pto|4687	PSPTO_4804	OG0000563	K06168	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
Pto|4688	PSPTO_4805	OG0000759	K06217	phoH; phosphate starvation-inducible protein PhoH and related proteins
Pto|4689	PSPTO_4806	OG0000949	K07042	ybeY; probable rRNA maturation factor
Pto|4690	PSPTO_4807	OG0000137	K06189	corC; magnesium and cobalt transporter
Pto|4691	PSPTO_4808	OG0001705	K03820	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
Pto|4692	PSPTO_4809	OG0000436		
Pto|4695	PSPTO_4812	OG0000950	K01869	LARS; leucyl-tRNA synthetase [EC:6.1.1.4]
Pto|4696	PSPTO_4813	OG0002043	K03643	lptE; LPS-assembly lipoprotein
Pto|4697	PSPTO_4814	OG0001318	K02340	holA; DNA polymerase III subunit delta [EC:2.7.7.7]
Pto|4698	PSPTO_4815			
Pto|4699	PSPTO_4816	OG0003498	K09890	arfA; alternative ribosome-rescue factor
Pto|4700	PSPTO_4817	OG0001579		
Pto|4701	PSPTO_4818	OG0000616	K03644	lipA; lipoyl synthase [EC:2.8.1.8]
Pto|4702	PSPTO_4819	OG0001215	K03801	lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
Pto|4703	PSPTO_4820	OG0002044	K09158	uncharacterized protein
Pto|4704	PSPTO_4821	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Pto|4705	PSPTO_4822	OG0000505	K03642	rlpA; rare lipoprotein A
Pto|4706	PSPTO_4823	OG0002045	K08305	mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
Pto|4707	PSPTO_4824	OG0000178	K03588	ftsW; cell division protein FtsW
Pto|4708	PSPTO_4825	OG0000514	K05515	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
Pto|4709	PSPTO_4826	OG0001216	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
Pto|4710	PSPTO_4827	OG0000951	K09710	ybeB; ribosome-associated protein
Pto|4711	PSPTO_4828	OG0000678	K00969	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
Pto|4712	PSPTO_4829	OG0000760	K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
Pto|4713	PSPTO_4830	OG0001443	K03652	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
Pto|4714	PSPTO_4831	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Pto|4715	PSPTO_4832	OG0002734		
Pto|4716	PSPTO_4833	OG0003866		
Pto|4717	PSPTO_4834	OG0002241		
Pto|4719	PSPTO_4836	OG0003487		
Pto|4720	PSPTO_4837	OG0003482		
Pto|4721	PSPTO_4838			
Pto|4722	PSPTO_4839	OG0003046		
Pto|4723	PSPTO_4840	OG0001258	K01823	idi; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
Pto|4724	PSPTO_4841	OG0002239	K03113	EIF1; translation initiation factor 1
Pto|4725	PSPTO_4842	OG0001845	K01585	speA; arginine decarboxylase [EC:4.1.1.19]
Pto|4726	PSPTO_4843	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Pto|4727	PSPTO_4844	OG0002482	K03327	"TC.MATE; multidrug resistance protein, MATE family"
Pto|4728	PSPTO_4845	OG0001796	K06894	uncharacterized protein
Pto|4729	PSPTO_4846	OG0003483		
Pto|4730	PSPTO_4847	OG0001797	K05367	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
Pto|4731	PSPTO_4848	OG0003867		
Pto|4732	PSPTO_4849	OG0002484	K02651	flp; pilus assembly protein Flp/PilA
Pto|4733	PSPTO_4850	OG0002483	K02279	cpaB; pilus assembly protein CpaB
Pto|4734	PSPTO_4851	OG0002242	K02280	cpaC; pilus assembly protein CpaC
Pto|4735	PSPTO_4852	OG0003049	K02282	cpaE; pilus assembly protein CpaE
Pto|4736	PSPTO_4853	OG0000512	K02283	cpaF; pilus assembly protein CpaF
Pto|4738	PSPTO_4855	OG0001699	K12511	tadC; tight adherence protein C
Pto|4739	PSPTO_4856	OG0003488		
Pto|4740	PSPTO_4857	OG0003048		
Pto|4741	PSPTO_4858	OG0000409	K04084	dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
Pto|4742	PSPTO_4859	OG0000387	K03786	aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
Pto|4743	PSPTO_4860	OG0000415	K02160	accB; acetyl-CoA carboxylase biotin carboxyl carrier protein
Pto|4744	PSPTO_4861	OG0000102	K01961	"accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]"
Pto|4745	PSPTO_4862	OG0001209	K02687	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
Pto|4746	PSPTO_4863	OG0002238		
Pto|4747	PSPTO_4864	OG0000331	K05540	dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
Pto|4748	PSPTO_4865	OG0001844	K03557	"fis; Fis family transcriptional regulator, factor for inversion stimulation protein"
Pto|4749	PSPTO_4866	OG0000935	K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
Pto|4750	PSPTO_4867	OG0000934	K01945	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
Pto|4751	PSPTO_4868	OG0000076	K07678	"barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]"
Pto|4752	PSPTO_4869	OG0000933	K05595	marC; multiple antibiotic resistance protein
Pto|4755	PSPTO_4872	OG0006466		
Pto|4756	PSPTO_4873	OG0002733		
Pto|4757	PSPTO_4874	OG0002481	K13541	cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]
Pto|4758	PSPTO_4875	OG0002480	K03394	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]
Pto|4759	PSPTO_4876	OG0002479	K06042	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
Pto|4760	PSPTO_4877	OG0002732	K02229	cobG; precorrin-3B synthase [EC:1.14.13.83]
Pto|4761	PSPTO_4878	OG0002478	K00595	"cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]"
Pto|4762	PSPTO_4879	OG0002783	K02188	cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]
Pto|4763	PSPTO_4880	OG0002477	K05895	cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]
Pto|4764	PSPTO_4881	OG0000806	K09796	pccA; periplasmic copper chaperone A
Pto|4765	PSPTO_4882	OG0002237		
Pto|4766	PSPTO_4883	OG0000932		
Pto|4767	PSPTO_4884	OG0005799		
Pto|4768	PSPTO_4885	OG0001843	K11959	urtA; urea transport system substrate-binding protein
Pto|4769	PSPTO_4886	OG0001842	K11960	urtB; urea transport system permease protein
Pto|4770	PSPTO_4887	OG0001316	K11961	urtC; urea transport system permease protein
Pto|4771	PSPTO_4888	OG0002729	K11962	urtD; urea transport system ATP-binding protein
Pto|4772	PSPTO_4889	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
Pto|4773	PSPTO_4890	OG0002035	K03190	ureD; urease accessory protein
Pto|4774	PSPTO_4891	OG0002236	K01430	ureA; urease subunit gamma [EC:3.5.1.5]
Pto|4775	PSPTO_4892	OG0000354	K03823	pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
Pto|4776	PSPTO_4893	OG0002728		
Pto|4777	PSPTO_4894	OG0002235	K01429	ureB; urease subunit beta [EC:3.5.1.5]
Pto|4778	PSPTO_4895	OG0002234	K01428	ureC; urease subunit alpha [EC:3.5.1.5]
Pto|4779	PSPTO_4896	OG0000159	K07636	"phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]"
Pto|4780	PSPTO_4897	OG0000672	K05516	cbpA; curved DNA-binding protein
Pto|4781	PSPTO_4898	OG0002034	K04046	yegD; hypothetical chaperone protein
Pto|4782	PSPTO_4899	OG0002233		
Pto|4783	PSPTO_4900	OG0002727		
Pto|4784	PSPTO_4901	OG0001315		
Pto|4785	PSPTO_4902			
Pto|4786	PSPTO_4903	OG0004052	K04064	osmE; osmotically inducible lipoprotein OsmE
Pto|4787	PSPTO_4905			
Pto|4788	PSPTO_4906	OG0002033	K03594	bfr; bacterioferritin [EC:1.16.3.1]
Pto|4789	PSPTO_4907	OG0002032	K07290	yhjG; AsmA family protein
Pto|4790	PSPTO_4908	OG0002031	K22105	"fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator"
Pto|4791	PSPTO_4909	OG0002231	K03187	ureE; urease accessory protein
Pto|4792	PSPTO_4910	OG0002030	K03188	ureF; urease accessory protein
Pto|4793	PSPTO_4911	OG0002029	K03189	ureG; urease accessory protein
Pto|4794	PSPTO_4912	OG0003045	K03192	ureJ; urease accessory protein
Pto|4795	PSPTO_4913	OG0002230	K16213	cbe; cellobiose epimerase [EC:5.1.3.11]
Pto|4796	PSPTO_4914	OG0000323	K05886	sdh; serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
Pto|4797	PSPTO_4915	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
Pto|4798	PSPTO_4916	OG0000207	K01995	livG; branched-chain amino acid transport system ATP-binding protein
Pto|4799	PSPTO_4917	OG0000652	K01998	livM; branched-chain amino acid transport system permease protein
Pto|4800	PSPTO_4918	OG0000592	K01997	livH; branched-chain amino acid transport system permease protein
Pto|4801	PSPTO_4919	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
Pto|4802	PSPTO_4920	OG0000024	K03566	"gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator"
Pto|4803	PSPTO_4921	OG0001196	K00763	pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
Pto|4804	PSPTO_4922	OG0000510	K01916	nadE; NAD+ synthase [EC:6.3.1.5]
Pto|4805	PSPTO_4923	OG0001841		
Pto|4806	PSPTO_4924	OG0000385		
Pto|4807	PSPTO_4925	OG0003044		
Pto|4808	PSPTO_4926	OG0002476		
Pto|4809	PSPTO_4927	OG0002929		
Pto|4810	PSPTO_4928	OG0003043		
Pto|4811	PSPTO_4929	OG0000931	K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]
Pto|4812	PSPTO_4930	OG0001076	K02939	RP-L9; large subunit ribosomal protein L9
Pto|4813	PSPTO_4931	OG0003481		
Pto|4814	PSPTO_4932	OG0000930	K02963	RP-S18; small subunit ribosomal protein S18
Pto|4815	PSPTO_4933	OG0000752	K02990	RP-S6; small subunit ribosomal protein S6
Pto|4816	PSPTO_4934	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Pto|4817	PSPTO_4935	OG0000751	K12573	rnr; ribonuclease R [EC:3.1.-.-]
Pto|4818	PSPTO_4936	OG0003480	K03406	mcp; methyl-accepting chemotaxis protein
Pto|4819	PSPTO_4937	OG0000929	K01939	purA; adenylosuccinate synthase [EC:6.3.4.4]
Pto|4820	PSPTO_4938	OG0002229	K02502	hisZ; ATP phosphoribosyltransferase regulatory subunit
Pto|4821	PSPTO_4939	OG0002028	K04087	hflC; membrane protease subunit HflC [EC:3.4.-.-]
Pto|4822	PSPTO_4940	OG0002027	K04088	hflK; membrane protease subunit HflK [EC:3.4.-.-]
Pto|4823	PSPTO_4941	OG0000928	K03665	hflX; GTPase
Pto|4824	PSPTO_4942	OG0001697	K03666	hfq; host factor-I protein
Pto|4825	PSPTO_4943	OG0000927	K00791	miaA; tRNA dimethylallyltransferase [EC:2.5.1.75]
Pto|4826	PSPTO_4944	OG0001208	K03572	mutL; DNA mismatch repair protein MutL
Pto|4827	PSPTO_4945	OG0000318	K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
Pto|4828	PSPTO_4946	OG0000926	K06925	tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Pto|4829	PSPTO_4947	OG0000560	K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
Pto|4830	PSPTO_4948	OG0001207	K18979	queG; epoxyqueuosine reductase [EC:1.17.99.6]
Pto|4831	PSPTO_4949	OG0000671		
Pto|4832	PSPTO_4950	OG0001696	K13288	orn; oligoribonuclease [EC:3.1.-.-]
Pto|4833	PSPTO_4951	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Pto|4834	PSPTO_4952	OG0001840	K02557	motB; chemotaxis protein MotB
Pto|4835	PSPTO_4953	OG0001839	K02556	motA; chemotaxis protein MotA
Pto|4836	PSPTO_4954	OG0003479		
Pto|4837	PSPTO_4955	OG0001695	K01613	psd; phosphatidylserine decarboxylase [EC:4.1.1.65]
Pto|4838	PSPTO_4956	OG0004391		
Pto|4839	PSPTO_4957	OG0001576	K01079	serB; phosphoserine phosphatase [EC:3.1.3.3]
Pto|4840	PSPTO_4958	OG0003478		
Pto|4841	PSPTO_4959	OG0003477	K09857	uncharacterized protein
Pto|4842	PSPTO_4960	OG0001694	K02621	parC; topoisomerase IV subunit A [EC:5.99.1.-]
Pto|4843	PSPTO_4961	OG0003094	K06985	aspartyl protease family protein
Pto|4844	PSPTO_4962	OG0003476		
Pto|4845	PSPTO_4963	OG0000213	K02470	gyrB; DNA gyrase subunit B [EC:5.99.1.3]
Pto|4846	PSPTO_4964	OG0002228	K07000	uncharacterized protein
Pto|4847	PSPTO_4965	OG0000632	K03651	"cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]"
Pto|4848	PSPTO_4966			
Pto|4851	PSPTO_4969			
Pto|4852	PSPTO_4970	OG0002524		
Pto|4853	PSPTO_4971	OG0000179	K07481	transposase
Pto|4854	PSPTO_4972	OG0002475	K09920	uncharacterized protein
Pto|4855	PSPTO_4973	OG0000310	K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
Pto|4856	PSPTO_4974	OG0002474		
Pto|4857	PSPTO_4975	OG0002726		
Pto|4858	PSPTO_4976	OG0001575	K03147	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
Pto|4859	PSPTO_4977	OG0000314	K12340	tolC; outer membrane protein
Pto|4860	PSPTO_4978	OG0001439	K02527	kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
Pto|4861	PSPTO_4979	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
Pto|4862	PSPTO_4980	OG0003475		
Pto|4863	PSPTO_4981	OG0002725		
Pto|4864	PSPTO_4982	OG0003474		
Pto|4865	PSPTO_4983	OG0001206	K03272	gmhC; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
Pto|4866	PSPTO_4984	OG0000021	K06147	"ABCB-BAC; ATP-binding cassette, subfamily B, bacterial"
Pto|4867	PSPTO_4985	OG0003472		
Pto|4868	PSPTO_4986	OG0003473		
Pto|4869	PSPTO_4987	OG0003864		
Pto|4870	PSPTO_4988	OG0003863		
Pto|4871	PSPTO_4989	OG0003471		
Pto|4872	PSPTO_4990	OG0003470		
Pto|4873	PSPTO_4991	OG0000014	K14335	"pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]"
Pto|4874	PSPTO_4992	OG0003042	K00612	E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]
Pto|4875	PSPTO_4993	OG0002060		
Pto|4878	PSPTO_4996	OG0002060		
Pto|4879	PSPTO_4997	OG0002724		
Pto|4880	PSPTO_4998	OG0003469		
Pto|4881	PSPTO_4999	OG0003468		
Pto|4882	PSPTO_5000	OG0003467	K02848	waaP; heptose I phosphotransferase [EC:2.7.1.-]
Pto|4883	PSPTO_5001	OG0002723	K02844	"waaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]"
Pto|4884	PSPTO_5002	OG0002226	K02841	waaC; heptosyltransferase I [EC:2.4.-.-]
Pto|4885	PSPTO_5003	OG0001075	K02843	waaF; heptosyltransferase II [EC:2.4.-.-]
Pto|4886	PSPTO_5004	OG0001573	K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
Pto|4887	PSPTO_5005	OG0001146	K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
Pto|4888	PSPTO_5006	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Pto|4889	PSPTO_5007	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
Pto|4890	PSPTO_5008	OG0001160		
Pto|4891	PSPTO_5009	OG0000714		
Pto|4892	PSPTO_5010	OG0003314	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
Pto|4893	PSPTO_5011	OG0000195	K02348	elaA; ElaA protein
Pto|4894	PSPTO_5012	OG0003315		
Pto|4895	PSPTO_5013	OG0000825	K07043	uncharacterized protein
Pto|4896	PSPTO_5014	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Pto|4897	PSPTO_5015	OG0003316		
Pto|4898	PSPTO_5016	OG0000122	K14393	actP; cation/acetate symporter
Pto|4899	PSPTO_5017	OG0000669	K13821	"putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"
Pto|4900	PSPTO_5018	OG0000577	K07497	putative transposase
Pto|4901	PSPTO_5019			
Pto|4902	PSPTO_5020	OG0003041	K00248	ACADS; butyryl-CoA dehydrogenase [EC:1.3.8.1]
Pto|4903	PSPTO_5021	OG0002060		
Pto|4904	PSPTO_5022	OG0004386		
Pto|4905	PSPTO_5023	OG0001837	K11105	cvrA; cell volume regulation protein A
Pto|4906	PSPTO_5024	OG0003039	K05802	mscK; potassium-dependent mechanosensitive channel
Pto|4907	PSPTO_5025	OG0006116		
Pto|4909	PSPTO_5027	OG0000028	K11475	"vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator"
Pto|4910	PSPTO_5028	OG0001438	K08997	ydiU; uncharacterized protein
Pto|4911	PSPTO_5029	OG0002642	K06598	chpC; chemosensory pili system protein ChpC
Pto|4912	PSPTO_5030	OG0000357	K03407	"cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"
Pto|4913	PSPTO_5031	OG0002393	K02660	pilJ; twitching motility protein PilJ
Pto|4914	PSPTO_5032	OG0002394	K02659	pilI; twitching motility protein PilI
Pto|4915	PSPTO_5033	OG0000086	K03413	"cheY; two-component system, chemotaxis family, chemotaxis protein CheY"
Pto|4916	PSPTO_5034	OG0000086	K03413	"cheY; two-component system, chemotaxis family, chemotaxis protein CheY"
Pto|4917	PSPTO_5035	OG0001654	K01920	gshB; glutathione synthase [EC:6.3.2.3]
Pto|4918	PSPTO_5036	OG0002395	K03832	tonB; periplasmic protein TonB
Pto|4919	PSPTO_5037	OG0001405	K07735	algH; putative transcriptional regulator
Pto|4920	PSPTO_5038	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
Pto|4921	PSPTO_5039	OG0001278	K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
Pto|4922	PSPTO_5040	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
Pto|4923	PSPTO_5041	OG0000258	K01465	URA4; dihydroorotase [EC:3.5.2.3]
